product_id,gold_product_id,product_sk,source_product_id,brand_id,sku,product_name,description,category,subcategory,unit_price,unit_cost,weight_kg,launch_date,tags
626,11799,11799,11799,4,SKU-111799,Ironkinetic Volleyball 11799,Gold catalog product 11799 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,20.93,15.5,2.3,2026-03-29,"gold-data,team-sports,NetSuite"
627,11980,11980,11980,2,SKU-111980,Trailforge Belay Device 11980,Gold catalog product 11980 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,17.59,12.79,3.35,2026-03-29,"gold-data,climbing,NetSuite"
628,12397,12397,12397,2,SKU-112397,Trailforge Snow Helmet 12397,Gold catalog product 12397 sourced from NetSuite in the Winter Sports category.,Winter Sports,NetSuite,40.46,22.17,4.2,2026-03-29,"gold-data,winter-sports,NetSuite"
629,12407,12407,12407,5,SKU-112407,Canyonridge Dry   Bag 12407,Gold catalog product 12407 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,27.56,14.19,0.7,2026-03-29,"gold-data,water-sports,NetSuite"
630,12638,12638,12638,8,SKU-112638,Nordcrest Belay Device 12638,Gold catalog product 12638 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,27.55,18.43,4.25,2026-03-29,"gold-data,climbing,NetSuite"
631,12684,12684,12684,3,SKU-112684,Hydrawave Base Layer Top 12684,Gold catalog product 12684 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,33.2,14.94,2.55,2026-03-29,"gold-data,activewear,NetSuite"
632,12905,12905,12905,7,SKU-112905,Peakgear Dry Bag 12905,Gold catalog product 12905 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,57.27,29.85,1.6,2026-03-29,"gold-data,water-sports,NetSuite"
633,13070,13070,13070,2,SKU-113070,Trailforge Volleyball 13070,Gold catalog product 13070 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,34.22,15.87,1.85,2026-03-29,"gold-data,team-sports,NetSuite"
634,13116,13116,13116,7,SKU-113116,Peakgear Performance Tee 13116,Gold catalog product 13116 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,32.83,16.88,4.15,2026-03-29,"gold-data,activewear,NetSuite"
635,13811,14177,13811,5,SKU-113811,Canyonridge Soccer Ball 13811,Gold catalog product 13811 sourced from NetSuite in the Team Sports category.,Team Sports,NetSuite,43.6,29.36,2.9,2026-03-29,"gold-data,team-sports,NetSuite"
636,13960,14326,13960,7,SKU-113960,Peakgear Paddle Leash 13960,Gold catalog product 13960 sourced from NetSuite in the Water Sports category.,Water Sports,NetSuite,31.43,16.91,2.35,2026-03-29,"gold-data,water-sports,NetSuite"
637,14022,14388,14022,6,SKU-114022,Summitpulse Performance Tee 14022,Gold catalog product 14022 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,28.13,12.34,1.45,2026-03-29,"gold-data,activewear,NetSuite"
638,14731,15097,14731,6,SKU-114731,Summitpulse Carabiner Set 14731,Gold catalog product 14731 sourced from NetSuite in the Climbing category.,Climbing,NetSuite,18.44,8.99,0.9,2026-03-29,"gold-data,climbing,NetSuite"
639,15379,15379,15379,8,SKU-115379,Nordcrest Outdoor Jacket 15379,Gold catalog product 15379 sourced from NetSuite in the Outdoor category.,Outdoor,NetSuite,14.3,9.87,1.3,2026-03-29,"gold-data,outdoor,NetSuite"
640,15956,15956,15956,4,SKU-115956,Ironkinetic Performance Tee 15956,Gold catalog product 15956 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,17.08,7.17,2.15,2026-03-29,"gold-data,activewear,NetSuite"
641,16770,18306,16770,6,SKU-116770,Summitpulse Base Layer Top 16770,Gold catalog product 16770 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,17.23,7.51,2.85,2026-03-29,"gold-data,activewear,NetSuite"
642,17304,18840,17304,1,SKU-117304,Velocityworks Tent 17304,Gold catalog product 17304 sourced from NetSuite in the Camping Hiking category.,Camping Hiking,NetSuite,41.29,30.79,1.55,2026-03-29,"gold-data,camping-hiking,NetSuite"
643,17729,19265,17729,2,SKU-117729,Trailforge Base Layer Top 17729,Gold catalog product 17729 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,28.48,17.02,2.8,2026-03-29,"gold-data,activewear,NetSuite"
644,18550,17005,18550,5,SKU-118550,Canyonridge Training Hoodie 18550,Gold catalog product 18550 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,14.94,8.5,3.85,2026-03-29,"gold-data,activewear,NetSuite"
645,18681,17136,18681,8,SKU-118681,Nordcrest Foam Roller 18681,Gold catalog product 18681 sourced from NetSuite in the Running category.,Running,NetSuite,43.33,24.51,2.4,2026-03-29,"gold-data,running,NetSuite"
646,19678,18133,19678,9,SKU-119678,Aerostride Performance Tee 19678,Gold catalog product 19678 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,121.31,58.2,4.25,2026-03-29,"gold-data,activewear,NetSuite"
647,19679,18134,19679,4,SKU-119679,Ironkinetic Grip Tape 19679,Gold catalog product 19679 sourced from NetSuite in the Racquet Sports category.,Racquet Sports,NetSuite,410.61,210.78,4.3,2026-03-29,"gold-data,racquet-sports,NetSuite"
648,19680,18135,19680,5,SKU-119680,Canyonridge Adjustable Dumbbells 19680,Gold catalog product 19680 sourced from NetSuite in the Strength Training category.,Strength Training,NetSuite,66.5,33.06,0.35,2026-03-29,"gold-data,strength-training,NetSuite"
649,19681,18136,19681,8,SKU-119681,Nordcrest Base Layer Top 19681,Gold catalog product 19681 sourced from NetSuite in the Activewear category.,Activewear,NetSuite,42.26,24.97,0.4,2026-03-29,"gold-data,activewear,NetSuite"
650,19682,18137,19682,3,SKU-119682,Hydrawave Repair Kit 19682,Gold catalog product 19682 sourced from NetSuite in the Cycling category.,Cycling,NetSuite,158.99,74.12,0.45,2026-03-29,"gold-data,cycling,NetSuite"
