order_id,guest_id,order_status,order_total,shipping_cost,fulfillment_center_id,shipping_lat,shipping_lon,estimated_delivery,actual_delivery,social_source_id,demand_score,created_at,updated_at
23139,2273,cancelled,234.95,0,243,,,,,,70.38,2026-09-12T04:09:47Z,2026-09-17T13:44:09Z
23140,2274,pending,2194.92,7.99,,,,,,,26.13,2026-09-09T11:47:38Z,2026-09-17T13:44:09Z
23141,3105,confirmed,886.88,7.99,244,,,,,,81.97,2026-09-05T06:24:15Z,2026-09-17T13:44:09Z
23142,4114,processing,54.99,14.99,238,,,,,,40.1,2026-09-11T03:57:29Z,2026-09-17T13:44:09Z
23143,3637,routed,97.98,0,240,,,,,25262,27.2,2026-08-21T09:39:42Z,2026-09-17T13:44:09Z
23144,2603,completed,1899.9,0,249,,,,,25102,66.88,2026-08-12T04:54:57Z,2026-09-17T13:44:09Z
23145,3127,completed,249.99,7.99,248,,,,,26288,56.61,2026-07-30T05:17:45Z,2026-09-17T13:44:09Z
23146,2337,completed,1829.92,0,245,,,,,,59.92,2026-08-07T21:22:37Z,2026-09-17T13:44:09Z
23147,3358,cancelled,1009.97,7.99,223,,,,,22786,43.91,2026-09-01T07:26:39Z,2026-09-17T13:44:09Z
23148,2806,pending,1044.95,7.99,,,,,,22395,40.77,2026-08-12T00:36:22Z,2026-09-17T13:44:09Z
23149,3003,confirmed,8578.94,0,237,,,,,22358,71.03,2026-09-08T05:35:49Z,2026-09-17T13:44:09Z
23150,3622,processing,1314.89,7.99,235,,,,,,78.5,2026-09-01T06:35:32Z,2026-09-17T13:44:09Z
23151,3333,routed,1208.95,7.99,247,,,,,23084,64.69,2026-09-01T08:33:36Z,2026-09-17T13:44:09Z
23152,2615,completed,269.97,7.99,243,,,,,,80.77,2026-07-22T19:52:34Z,2026-09-17T13:44:09Z
23153,4014,completed,949.94,7.99,228,,,,,23649,18.04,2026-09-07T02:27:57Z,2026-09-17T13:44:09Z
23154,4195,completed,1374.98,14.99,231,,,,,,60.48,2026-09-10T23:16:54Z,2026-09-17T13:44:09Z
23155,3950,cancelled,1427.91,7.99,245,,,,,,69.73,2026-08-30T23:36:39Z,2026-09-17T13:44:09Z
23156,4086,pending,439.96,7.99,,,,,,,56.25,2026-08-19T03:09:31Z,2026-09-17T13:44:09Z
23157,2901,confirmed,626.89,0,226,,,,,23932,21.9,2026-08-17T07:49:12Z,2026-09-17T13:44:09Z
23158,2719,processing,1199.97,0,226,,,,,24248,55.08,2026-07-24T19:13:41Z,2026-09-17T13:44:09Z
23159,2721,routed,749.88,14.99,225,,,,,,13.82,2026-08-19T17:53:34Z,2026-09-17T13:44:09Z
23160,3026,completed,991.88,14.99,235,,,,,26188,13.13,2026-08-09T01:06:54Z,2026-09-17T13:44:09Z
23161,2634,completed,569.94,7.99,242,,,,,,91.78,2026-08-18T10:06:50Z,2026-09-17T13:44:09Z
23162,2328,completed,895,0,241,,,,,,88.02,2026-09-07T02:49:57Z,2026-09-17T13:44:09Z
23163,3887,cancelled,1429.94,7.99,241,,,,,,61.92,2026-07-23T11:39:28Z,2026-09-17T13:44:09Z
23164,3232,pending,1004.95,14.99,,,,,,,78.54,2026-09-10T16:04:08Z,2026-09-17T13:44:09Z
23165,3519,confirmed,939.94,0,242,,,,,,43.34,2026-08-15T09:52:45Z,2026-09-17T13:44:09Z
23166,2813,processing,794.92,7.99,245,,,,,,43.67,2026-08-03T06:56:20Z,2026-09-17T13:44:09Z
23167,2452,routed,554.94,7.99,224,,,,,,36.28,2026-07-26T16:18:29Z,2026-09-17T13:44:09Z
23168,3484,completed,1672.93,0,243,,,,,23499,22.84,2026-07-24T17:22:33Z,2026-09-17T13:44:09Z
23169,3182,completed,24.99,14.99,250,,,,,,44.38,2026-08-10T16:32:45Z,2026-09-17T13:44:09Z
23170,4118,completed,2139.94,14.99,229,,,,,,35.78,2026-08-13T22:50:21Z,2026-09-17T13:44:09Z
23171,3061,cancelled,384.97,7.99,222,,,,,,88.18,2026-08-08T23:12:20Z,2026-09-17T13:44:09Z
23172,3457,pending,89.97,7.99,,,,,,,75.86,2026-09-14T21:20:43Z,2026-09-17T13:44:09Z
23173,2476,confirmed,2169.92,0,245,,,,,,34.95,2026-09-06T20:08:47Z,2026-09-17T13:44:09Z
23174,2523,processing,679.96,7.99,239,,,,,26337,54.14,2026-08-28T16:06:47Z,2026-09-17T13:44:09Z
23175,2487,routed,599.99,0,228,,,,,,80.54,2026-07-24T14:30:14Z,2026-09-17T13:44:09Z
23176,2677,completed,1814.97,14.99,235,,,,,24825,44.31,2026-07-22T11:28:47Z,2026-09-17T13:44:09Z
23177,3379,completed,99.98,14.99,222,,,,,,59.11,2026-08-16T22:21:05Z,2026-09-17T13:44:09Z
23178,2927,completed,209.97,7.99,239,,,,,,17.93,2026-09-05T18:11:19Z,2026-09-17T13:44:09Z
23179,3056,cancelled,1379.94,14.99,234,,,,,,51.16,2026-09-08T12:48:25Z,2026-09-17T13:44:09Z
23180,2501,pending,1117.93,0,,,,,,,46.99,2026-08-16T17:57:26Z,2026-09-17T13:44:09Z
23181,3404,confirmed,760.98,14.99,223,,,,,,45.52,2026-07-26T07:16:41Z,2026-09-17T13:44:09Z
23182,3540,processing,1009.94,0,227,,,,,,24.84,2026-09-12T16:09:46Z,2026-09-17T13:44:09Z
23183,3986,routed,4854.92,7.99,231,,,,,,61.59,2026-07-26T09:55:13Z,2026-09-17T13:44:09Z
23184,3133,completed,1319.88,14.99,221,,,,,26036,92.41,2026-07-19T19:31:12Z,2026-09-17T13:44:09Z
23185,2673,completed,2124.86,14.99,225,,,,,,74.8,2026-08-09T06:18:28Z,2026-09-17T13:44:09Z
23186,3601,completed,829.93,7.99,222,,,,,26429,58.32,2026-08-05T21:19:41Z,2026-09-17T13:44:09Z
23187,3433,cancelled,1082.92,14.99,221,,,,,,85.06,2026-08-18T21:35:31Z,2026-09-17T13:44:09Z
23188,4047,pending,215.94,7.99,,,,,,24998,39.45,2026-07-27T10:31:48Z,2026-09-17T13:44:09Z
23189,3691,confirmed,2599.98,7.99,232,,,,,,14.16,2026-08-14T04:28:06Z,2026-09-17T13:44:09Z
23190,3573,processing,1924.92,0,226,,,,,,44.91,2026-07-28T23:21:02Z,2026-09-17T13:44:09Z
23191,4126,routed,3329.91,7.99,230,,,,,26021,67.13,2026-07-21T11:50:12Z,2026-09-17T13:44:09Z
23192,3233,completed,179.98,0,227,,,,,,91.78,2026-08-01T08:06:21Z,2026-09-17T13:44:09Z
23193,2481,completed,242.94,7.99,233,,,,,,26.28,2026-08-02T14:59:59Z,2026-09-17T13:44:09Z
23194,3259,completed,1469.92,7.99,231,,,,,,20.95,2026-08-28T16:00:56Z,2026-09-17T13:44:09Z
23195,2856,cancelled,994.91,7.99,235,,,,,,57.5,2026-09-13T00:06:31Z,2026-09-17T13:44:09Z
23196,2914,pending,1349.97,7.99,,,,,,,21.11,2026-07-30T10:09:02Z,2026-09-17T13:44:09Z
23197,2909,confirmed,1027.94,7.99,244,,,,,,71.02,2026-08-19T12:33:46Z,2026-09-17T13:44:09Z
23198,3124,processing,430.92,0,229,,,,,,75.09,2026-09-01T21:12:57Z,2026-09-17T13:44:09Z
23199,4119,routed,371.95,0,244,,,,,24147,77.5,2026-09-11T03:22:17Z,2026-09-17T13:44:09Z
23200,3394,completed,1219.95,0,238,,,,,,59.72,2026-08-30T03:54:00Z,2026-09-17T13:44:09Z
23201,2857,completed,2049.96,7.99,247,,,,,23343,91.81,2026-08-05T11:41:14Z,2026-09-17T13:44:09Z
23202,2920,completed,779.94,7.99,225,,,,,,17.43,2026-07-27T10:57:11Z,2026-09-17T13:44:09Z
23203,3864,cancelled,8857.93,14.99,230,,,,,25022,79.31,2026-08-14T18:57:07Z,2026-09-17T13:44:09Z
23204,3362,pending,481.95,7.99,,,,,,,80.49,2026-08-07T15:31:03Z,2026-09-17T13:44:09Z
23205,2391,confirmed,509.97,14.99,233,,,,,25268,76.56,2026-09-07T16:11:59Z,2026-09-17T13:44:09Z
23206,2862,processing,293.95,14.99,244,,,,,24654,19.68,2026-09-07T17:01:10Z,2026-09-17T13:44:09Z
23207,3560,routed,399.96,14.99,246,,,,,,93.71,2026-09-12T14:52:13Z,2026-09-17T13:44:09Z
23208,2585,completed,119.99,14.99,229,,,,,,68.66,2026-07-26T00:46:36Z,2026-09-17T13:44:09Z
23209,3781,completed,819.93,7.99,250,,,,,,82.59,2026-08-21T20:15:26Z,2026-09-17T13:44:09Z
23210,2959,completed,1388.91,0,228,,,,,,10.45,2026-07-22T07:19:06Z,2026-09-17T13:44:09Z
23211,3895,cancelled,449.97,7.99,227,,,,,,11.57,2026-09-14T16:50:57Z,2026-09-17T13:44:09Z
23212,4047,pending,1764.92,14.99,,,,,,22516,44.28,2026-08-08T12:55:11Z,2026-09-17T13:44:09Z
23213,3911,confirmed,39.98,14.99,236,,,,,,27.75,2026-08-30T15:17:03Z,2026-09-17T13:44:09Z
23214,4097,processing,404.96,7.99,221,,,,,,78.26,2026-09-03T18:55:31Z,2026-09-17T13:44:09Z
23215,3967,routed,354.96,14.99,242,,,,,22607,77.82,2026-08-31T12:56:09Z,2026-09-17T13:44:09Z
23216,2880,completed,179.98,0,228,,,,,,47.96,2026-08-31T21:28:55Z,2026-09-17T13:44:09Z
23217,2622,completed,1044.91,7.99,227,,,,,,11.21,2026-09-09T05:24:10Z,2026-09-17T13:44:09Z
23218,2880,completed,862.9,7.99,222,,,,,,24.16,2026-09-07T23:44:06Z,2026-09-17T13:44:09Z
23219,2918,cancelled,2084.94,7.99,240,,,,,26333,18.94,2026-08-05T13:54:51Z,2026-09-17T13:44:09Z
23220,4182,pending,926.97,0,,,,,,,60.18,2026-08-23T12:55:07Z,2026-09-17T13:44:09Z
23221,3658,confirmed,159.98,0,240,,,,,,56.62,2026-07-25T09:27:29Z,2026-09-17T13:44:09Z
23222,4188,processing,239.97,0,240,,,,,24354,69.2,2026-07-20T13:56:58Z,2026-09-17T13:44:09Z
23223,4126,routed,2345.89,7.99,234,,,,,24520,66.44,2026-08-26T14:33:11Z,2026-09-17T13:44:09Z
23224,3966,completed,224.95,0,223,,,,,22306,78.66,2026-07-30T11:34:13Z,2026-09-17T13:44:09Z
23225,2774,completed,539.97,7.99,247,,,,,,92.06,2026-07-24T22:53:44Z,2026-09-17T13:44:09Z
23226,2547,completed,3349.87,14.99,227,,,,,,51.9,2026-09-01T12:22:24Z,2026-09-17T13:44:09Z
23227,2806,cancelled,3214.89,7.99,244,,,,,24381,81.64,2026-09-15T06:50:54Z,2026-09-17T13:44:09Z
23228,3560,pending,487.95,7.99,,,,,,,89.82,2026-08-20T05:16:57Z,2026-09-17T13:44:09Z
23229,3737,confirmed,34.99,7.99,240,,,,,,79.09,2026-07-23T01:34:03Z,2026-09-17T13:44:09Z
23230,4121,processing,269.97,14.99,237,,,,,,11.1,2026-08-13T08:26:39Z,2026-09-17T13:44:09Z
23231,4011,routed,359.98,7.99,223,,,,,22420,42.47,2026-07-21T21:26:17Z,2026-09-17T13:44:09Z
23232,3711,completed,34.99,14.99,227,,,,,,94.56,2026-08-20T20:13:21Z,2026-09-17T13:44:09Z
23233,3766,completed,539.95,7.99,225,,,,,,13.67,2026-08-07T11:45:39Z,2026-09-17T13:44:09Z
23234,2746,completed,1394.98,0,224,,,,,23740,28.63,2026-09-07T17:46:19Z,2026-09-17T13:44:09Z
23235,2660,cancelled,577.9,14.99,236,,,,,24939,26.67,2026-09-02T12:08:21Z,2026-09-17T13:44:09Z
23236,3753,pending,635.92,0,,,,,,,28.99,2026-08-24T16:47:03Z,2026-09-17T13:44:09Z
23237,3525,confirmed,479.97,7.99,238,,,,,22649,19.38,2026-07-20T06:24:23Z,2026-09-17T13:44:09Z
23238,2254,processing,729.93,7.99,238,,,,,22237,35,2026-08-16T01:17:14Z,2026-09-17T13:44:09Z
23239,3731,routed,1613.9,7.99,244,,,,,24515,67.95,2026-08-12T06:28:26Z,2026-09-17T13:44:09Z
23240,2750,completed,64.99,14.99,247,,,,,26095,34.89,2026-08-15T01:18:51Z,2026-09-17T13:44:09Z
23241,3929,completed,1999.89,7.99,232,,,,,,88.78,2026-08-30T16:51:17Z,2026-09-17T13:44:09Z
23242,3430,completed,669.93,7.99,224,,,,,,14.99,2026-09-06T11:35:33Z,2026-09-17T13:44:09Z
23243,2747,cancelled,3746.89,7.99,226,,,,,,14.16,2026-09-03T07:30:36Z,2026-09-17T13:44:09Z
23244,3800,pending,2109.88,7.99,,,,,,,92.01,2026-08-04T00:30:40Z,2026-09-17T13:44:09Z
23245,3253,confirmed,1019.96,14.99,247,,,,,26434,79.53,2026-08-24T21:52:15Z,2026-09-17T13:44:09Z
23246,3975,processing,794.91,14.99,221,,,,,,68.94,2026-07-26T21:55:15Z,2026-09-17T13:44:09Z
23247,4211,routed,1749.92,7.99,249,,,,,,71.37,2026-08-12T02:30:56Z,2026-09-17T13:44:09Z
23248,2878,completed,409.95,14.99,240,,,,,,16.02,2026-08-24T08:49:24Z,2026-09-17T13:44:09Z
23249,3515,completed,446.96,0,226,,,,,,56.47,2026-09-16T01:14:09Z,2026-09-17T13:44:09Z
23250,3275,completed,1879.93,7.99,225,,,,,,43.11,2026-07-23T21:30:03Z,2026-09-17T13:44:09Z
23251,2805,cancelled,269.97,0,248,,,,,,27.87,2026-09-05T13:22:57Z,2026-09-17T13:44:09Z
23252,4194,pending,677.95,14.99,,,,,,,27.24,2026-09-01T21:28:23Z,2026-09-17T13:44:09Z
23253,2394,confirmed,888.92,7.99,226,,,,,,58.19,2026-08-11T19:51:46Z,2026-09-17T13:44:09Z
23254,3932,processing,423.92,7.99,234,,,,,,25.43,2026-08-19T09:46:20Z,2026-09-17T13:44:09Z
23255,2609,routed,7969.87,0,235,,,,,23076,61.53,2026-08-10T01:29:03Z,2026-09-17T13:44:09Z
23256,3631,completed,697.92,0,228,,,,,22508,29.28,2026-07-30T19:01:52Z,2026-09-17T13:44:09Z
23257,4066,completed,4047.91,0,228,,,,,,44.38,2026-08-06T07:18:02Z,2026-09-17T13:44:09Z
23258,2909,completed,374.93,0,228,,,,,24235,22.36,2026-09-16T12:00:38Z,2026-09-17T13:44:09Z
23259,3302,cancelled,2279.96,7.99,237,,,,,,65.1,2026-08-25T04:48:21Z,2026-09-17T13:44:09Z
23260,2555,pending,1199.98,7.99,,,,,,22800,72.04,2026-08-23T15:28:59Z,2026-09-17T13:44:09Z
23261,3752,confirmed,619.92,14.99,227,,,,,,54.73,2026-08-23T09:27:50Z,2026-09-17T13:44:09Z
23262,3543,processing,1599.9,0,237,,,,,,25.16,2026-08-09T19:26:30Z,2026-09-17T13:44:09Z
23263,2964,routed,1579.92,7.99,226,,,,,23788,85.92,2026-08-09T17:44:19Z,2026-09-17T13:44:09Z
23264,3408,completed,4534.94,7.99,225,,,,,,80.43,2026-09-01T02:49:37Z,2026-09-17T13:44:09Z
23265,3195,completed,1058.92,7.99,246,,,,,,48.02,2026-08-30T11:51:21Z,2026-09-17T13:44:09Z
23266,2909,completed,302.92,0,243,,,,,,54.8,2026-09-03T02:58:51Z,2026-09-17T13:44:09Z
23267,2749,cancelled,45.98,0,250,,,,,,32.76,2026-08-24T23:30:55Z,2026-09-17T13:44:09Z
23268,2614,pending,164.97,0,,,,,,,19.66,2026-09-12T07:12:49Z,2026-09-17T13:44:09Z
23269,2886,confirmed,1108.96,0,221,,,,,,42.17,2026-07-29T02:52:13Z,2026-09-17T13:44:09Z
23270,2684,processing,244.96,7.99,221,,,,,,82.63,2026-08-31T06:32:50Z,2026-09-17T13:44:09Z
23271,3684,routed,675.93,7.99,234,,,,,,31.79,2026-07-29T04:47:06Z,2026-09-17T13:44:09Z
23272,4003,completed,1068.9,7.99,236,,,,,24702,37.58,2026-08-31T19:19:51Z,2026-09-17T13:44:09Z
23273,2946,completed,3192.95,7.99,241,,,,,,81.59,2026-07-26T11:23:22Z,2026-09-17T13:44:09Z
23274,2243,completed,8469.95,7.99,236,,,,,,20.04,2026-08-23T05:52:50Z,2026-09-17T13:44:09Z
23275,2687,cancelled,1251.88,7.99,248,,,,,,84.8,2026-09-14T13:43:54Z,2026-09-17T13:44:09Z
23276,2777,pending,318.98,0,,,,,,,47.58,2026-09-15T03:58:15Z,2026-09-17T13:44:09Z
23277,3857,confirmed,1098.9,7.99,221,,,,,,35.47,2026-08-10T09:59:36Z,2026-09-17T13:44:09Z
23278,2690,processing,279.97,7.99,242,,,,,,15.91,2026-09-05T09:13:45Z,2026-09-17T13:44:09Z
23279,2554,routed,10799.9,0,243,,,,,,63.63,2026-09-10T10:40:07Z,2026-09-17T13:44:09Z
23280,2344,completed,59.99,14.99,233,,,,,,36.36,2026-07-31T07:16:20Z,2026-09-17T13:44:09Z
23281,3116,completed,879.93,0,249,,,,,24237,13.46,2026-07-27T08:21:18Z,2026-09-17T13:44:09Z
23282,3636,completed,2659.91,7.99,243,,,,,26620,60.35,2026-07-21T07:29:46Z,2026-09-17T13:44:09Z
23283,4055,cancelled,339.97,14.99,238,,,,,,77.17,2026-08-01T06:56:56Z,2026-09-17T13:44:09Z
23284,3089,pending,146.97,7.99,,,,,,,15.64,2026-09-15T03:41:29Z,2026-09-17T13:44:09Z
23285,2292,confirmed,2987.91,14.99,238,,,,,,59.84,2026-08-02T21:07:32Z,2026-09-17T13:44:09Z
23286,4199,processing,1517.92,7.99,239,,,,,,60.32,2026-07-26T08:44:10Z,2026-09-17T13:44:09Z
23287,3062,routed,699.98,0,245,,,,,,79.41,2026-08-21T22:31:50Z,2026-09-17T13:44:09Z
23288,2330,completed,1161.91,7.99,248,,,,,,81.6,2026-08-26T08:47:49Z,2026-09-17T13:44:09Z
23289,4201,completed,434.96,0,227,,,,,23871,51.18,2026-08-22T14:15:45Z,2026-09-17T13:44:09Z
23290,3345,completed,323.95,7.99,246,,,,,24627,85.32,2026-08-04T07:48:34Z,2026-09-17T13:44:09Z
23291,3089,cancelled,924.93,0,250,,,,,,32.59,2026-09-10T20:22:30Z,2026-09-17T13:44:09Z
23292,4121,pending,5339.92,0,,,,,,,89.14,2026-08-05T08:46:42Z,2026-09-17T13:44:09Z
23293,4119,confirmed,1199.96,14.99,246,,,,,,57.79,2026-09-02T11:37:49Z,2026-09-17T13:44:09Z
23294,3448,processing,1624.93,7.99,247,,,,,25034,81.11,2026-09-05T19:44:08Z,2026-09-17T13:44:09Z
23295,4090,routed,989.95,0,249,,,,,,83.11,2026-09-09T08:32:04Z,2026-09-17T13:44:09Z
23296,3400,completed,1079.91,7.99,248,,,,,,91.87,2026-08-29T10:49:38Z,2026-09-17T13:44:09Z
23297,3169,completed,1258.93,14.99,249,,,,,,43.6,2026-08-24T12:25:22Z,2026-09-17T13:44:09Z
23298,2285,completed,719.96,7.99,240,,,,,,16.66,2026-08-19T05:10:01Z,2026-09-17T13:44:09Z
23299,2348,cancelled,2564.9,14.99,248,,,,,,17.72,2026-09-14T21:20:44Z,2026-09-17T13:44:09Z
23300,3581,pending,987.93,0,,,,,,23674,61.65,2026-08-22T05:02:44Z,2026-09-17T13:44:09Z
23301,3818,confirmed,644.94,0,228,,,,,23274,14.23,2026-08-05T18:58:03Z,2026-09-17T13:44:09Z
23302,2386,processing,339.95,7.99,225,,,,,,56.93,2026-07-25T18:16:48Z,2026-09-17T13:44:09Z
23303,2227,routed,599.98,7.99,242,,,,,26559,22.7,2026-08-30T20:04:16Z,2026-09-17T13:44:09Z
23304,3785,completed,637.93,14.99,240,,,,,,41.77,2026-08-19T08:04:58Z,2026-09-17T13:44:09Z
23305,3594,completed,1299.9,14.99,223,,,,,24356,70.96,2026-07-27T19:51:58Z,2026-09-17T13:44:09Z
23306,3263,completed,149.97,7.99,241,,,,,26929,33.39,2026-07-19T14:56:07Z,2026-09-17T13:44:09Z
23307,2407,cancelled,519.93,7.99,231,,,,,,81.43,2026-09-16T18:34:16Z,2026-09-17T13:44:09Z
23308,2579,pending,1561.9,0,,,,,,,38.47,2026-07-26T01:21:05Z,2026-09-17T13:44:09Z
23309,3331,confirmed,5891.96,14.99,229,,,,,22954,89.85,2026-08-09T07:37:32Z,2026-09-17T13:44:09Z
23310,3479,processing,879.92,7.99,246,,,,,,53.91,2026-08-27T20:37:24Z,2026-09-17T13:44:09Z
23311,3362,routed,79.98,7.99,234,,,,,,43.97,2026-07-22T11:30:48Z,2026-09-17T13:44:09Z
23312,3630,completed,7999.98,0,241,,,,,,29.27,2026-08-13T02:07:12Z,2026-09-17T13:44:09Z
23313,2855,completed,479.95,0,232,,,,,,52.02,2026-08-10T08:29:01Z,2026-09-17T13:44:09Z
23314,2852,completed,49.99,7.99,238,,,,,,13.77,2026-08-23T22:59:58Z,2026-09-17T13:44:09Z
23315,4115,cancelled,604.94,14.99,241,,,,,,94.53,2026-08-09T07:24:22Z,2026-09-17T13:44:09Z
23316,3000,pending,1989.89,7.99,,,,,,23721,23.01,2026-08-28T07:08:02Z,2026-09-17T13:44:09Z
23317,2586,confirmed,1899.89,14.99,246,,,,,,38.87,2026-07-29T12:04:33Z,2026-09-17T13:44:09Z
23318,3856,processing,7199.94,7.99,240,,,,,,21.61,2026-08-07T21:11:38Z,2026-09-17T13:44:09Z
23319,4110,routed,8729.92,0,246,,,,,,72.01,2026-08-01T06:53:52Z,2026-09-17T13:44:09Z
23320,3436,completed,279.96,7.99,237,,,,,,37.13,2026-08-11T10:31:56Z,2026-09-17T13:44:09Z
23321,2926,completed,2499.99,7.99,226,,,,,,80.2,2026-09-02T02:28:44Z,2026-09-17T13:44:09Z
23322,2722,completed,1289.93,7.99,229,,,,,,36.34,2026-08-12T17:13:46Z,2026-09-17T13:44:09Z
23323,3834,cancelled,539.94,14.99,228,,,,,,93.78,2026-09-04T05:03:45Z,2026-09-17T13:44:09Z
23324,3265,pending,4173.92,14.99,,,,,,,86.92,2026-07-23T22:24:40Z,2026-09-17T13:44:09Z
23325,3927,confirmed,2899.99,0,236,,,,,,46.9,2026-07-23T19:30:51Z,2026-09-17T13:44:09Z
23326,3168,processing,626.87,14.99,223,,,,,,26.15,2026-08-13T22:44:08Z,2026-09-17T13:44:09Z
23327,3354,routed,129.99,7.99,228,,,,,,82.69,2026-08-02T08:53:29Z,2026-09-17T13:44:09Z
23328,2581,completed,4989.95,7.99,228,,,,,,59.33,2026-09-05T14:44:08Z,2026-09-17T13:44:09Z
23329,3428,completed,449.97,0,224,,,,,24469,64.98,2026-08-21T05:49:46Z,2026-09-17T13:44:09Z
23330,2281,completed,399.98,7.99,234,,,,,,75.23,2026-08-05T10:54:31Z,2026-09-17T13:44:09Z
23331,3615,cancelled,479.97,0,243,,,,,,83.17,2026-08-12T02:04:53Z,2026-09-17T13:44:09Z
23332,4178,pending,7129.9,0,,,,,,,80.06,2026-08-31T03:15:47Z,2026-09-17T13:44:09Z
23333,4214,confirmed,2179.95,0,239,,,,,,42.32,2026-07-29T11:55:58Z,2026-09-17T13:44:09Z
23334,3534,processing,639.96,0,245,,,,,22248,49.85,2026-08-03T23:07:52Z,2026-09-17T13:44:09Z
23335,3266,routed,350,7.99,229,,,,,,73.94,2026-09-15T04:37:38Z,2026-09-17T13:44:09Z
23336,2563,completed,599.95,14.99,229,,,,,26473,90.55,2026-09-13T13:15:17Z,2026-09-17T13:44:09Z
23337,2893,completed,699.99,0,222,,,,,22932,19.38,2026-08-13T19:35:58Z,2026-09-17T13:44:09Z
23338,2525,completed,3264.96,0,238,,,,,,82.76,2026-09-11T06:19:19Z,2026-09-17T13:44:09Z
23339,4019,cancelled,669.93,14.99,226,,,,,,78.49,2026-09-05T08:45:21Z,2026-09-17T13:44:09Z
23340,3818,pending,894.92,0,,,,,,,46.63,2026-08-05T16:23:24Z,2026-09-17T13:44:09Z
23341,2591,confirmed,2679.91,7.99,247,,,,,24613,80,2026-07-26T17:53:28Z,2026-09-17T13:44:09Z
23342,2754,processing,456.93,14.99,229,,,,,,63.83,2026-08-07T02:39:52Z,2026-09-17T13:44:09Z
23343,2254,routed,839.95,7.99,241,,,,,,47.51,2026-08-08T14:57:27Z,2026-09-17T13:44:09Z
23344,3739,completed,943.89,7.99,243,,,,,,17.34,2026-09-17T13:16:56Z,2026-09-17T13:44:09Z
23345,3775,completed,2059.96,0,249,,,,,,55.44,2026-08-20T17:30:39Z,2026-09-17T13:44:09Z
23346,2779,completed,1207.9,14.99,247,,,,,24967,62,2026-07-29T18:18:30Z,2026-09-17T13:44:09Z
23347,2713,cancelled,499.96,0,246,,,,,,43.38,2026-08-24T21:42:29Z,2026-09-17T13:44:09Z
23348,2796,pending,416.94,0,,,,,,,63.45,2026-08-30T18:58:14Z,2026-09-17T13:44:09Z
23349,2851,confirmed,499.95,14.99,228,,,,,,92.04,2026-07-23T08:33:22Z,2026-09-17T13:44:09Z
23350,3777,processing,3549.91,0,249,,,,,,50.88,2026-08-28T16:23:42Z,2026-09-17T13:44:09Z
23351,2679,routed,3059.97,7.99,234,,,,,22705,39.23,2026-07-31T09:24:00Z,2026-09-17T13:44:09Z
23352,2771,completed,319.93,14.99,221,,,,,,19.94,2026-08-03T02:24:41Z,2026-09-17T13:44:09Z
23353,2621,completed,7144.9,7.99,224,,,,,24471,47.25,2026-09-11T20:31:45Z,2026-09-17T13:44:09Z
23354,3166,completed,469.95,14.99,244,,,,,,45.5,2026-09-09T15:54:32Z,2026-09-17T13:44:09Z
23355,4173,cancelled,809.92,7.99,240,,,,,24261,82.28,2026-08-05T13:20:00Z,2026-09-17T13:44:09Z
23356,3074,pending,4389.94,7.99,,,,,,,55.88,2026-08-03T17:01:57Z,2026-09-17T13:44:09Z
23357,3744,confirmed,114.97,7.99,241,,,,,,16.42,2026-08-08T11:12:38Z,2026-09-17T13:44:09Z
23358,2667,processing,379.98,7.99,249,,,,,,37.01,2026-08-24T00:35:26Z,2026-09-17T13:44:09Z
23359,3498,routed,904.96,7.99,247,,,,,,81.54,2026-08-01T12:16:02Z,2026-09-17T13:44:09Z
23360,3608,completed,949.95,0,241,,,,,26020,32.72,2026-07-20T14:41:26Z,2026-09-17T13:44:09Z
23361,2955,completed,2365.9,0,222,,,,,,22.5,2026-08-13T13:16:55Z,2026-09-17T13:44:09Z
23362,2860,completed,2878.91,0,249,,,,,,67.22,2026-08-24T02:21:47Z,2026-09-17T13:44:09Z
23363,3939,cancelled,3124.94,7.99,221,,,,,,31.86,2026-07-23T09:23:10Z,2026-09-17T13:44:09Z
23364,3250,pending,79.99,0,,,,,,,34.6,2026-08-13T15:37:05Z,2026-09-17T13:44:09Z
23365,3826,confirmed,1249.93,7.99,245,,,,,27107,72.07,2026-08-09T14:55:42Z,2026-09-17T13:44:09Z
23366,3184,processing,644.91,7.99,229,,,,,,28.61,2026-09-11T06:47:27Z,2026-09-17T13:44:09Z
23367,2505,routed,56.97,7.99,234,,,,,,15.05,2026-08-17T22:41:07Z,2026-09-17T13:44:09Z
23368,4119,completed,1479.92,0,232,,,,,,17.31,2026-07-21T14:51:27Z,2026-09-17T13:44:09Z
23369,2620,completed,354.98,7.99,246,,,,,26993,23.62,2026-07-29T15:34:58Z,2026-09-17T13:44:09Z
23370,2602,completed,379.96,14.99,243,,,,,,61.79,2026-08-16T18:10:09Z,2026-09-17T13:44:09Z
23371,4211,cancelled,584.97,7.99,239,,,,,,17.31,2026-08-20T21:48:16Z,2026-09-17T13:44:09Z
23372,2374,pending,1490.92,0,,,,,,26280,30.96,2026-07-23T15:59:19Z,2026-09-17T13:44:09Z
23373,2962,confirmed,209.97,7.99,248,,,,,,57.51,2026-08-09T11:04:05Z,2026-09-17T13:44:09Z
23374,2759,processing,679.9,0,247,,,,,,82.97,2026-09-04T02:24:14Z,2026-09-17T13:44:09Z
