signal_part_mention_id,production_signal_id,manufactured_part_id,confidence_score,mention_type,created_at
2319,3287,29,0.928,hashtag,2026-06-29T21:44:57Z
2320,3288,1,0.778,visual,2026-06-29T21:44:57Z
2321,3289,15,0.843,inferred,2026-06-29T21:44:57Z
2322,3290,10,0.938,direct,2026-06-29T21:44:57Z
2323,3291,19,0.783,semantic,2026-06-29T21:44:57Z
2324,3292,12,0.889,hashtag,2026-06-29T21:44:57Z
2325,3293,30,0.932,visual,2026-06-29T21:44:57Z
2326,3294,17,0.902,inferred,2026-06-29T21:44:57Z
2327,3295,7,0.802,direct,2026-06-29T21:44:57Z
2328,3296,19,0.752,semantic,2026-06-29T21:44:57Z
2329,3298,30,0.748,visual,2026-06-29T21:44:57Z
2330,3299,12,0.865,inferred,2026-06-29T21:44:57Z
2331,3301,19,0.852,semantic,2026-06-29T21:44:57Z
2332,3302,23,0.713,hashtag,2026-06-29T21:44:57Z
2333,3304,20,0.845,inferred,2026-06-29T21:44:57Z
2334,3309,27,0.797,inferred,2026-06-29T21:44:57Z
2335,3310,11,0.895,direct,2026-06-29T21:44:57Z
2336,3311,6,0.815,semantic,2026-06-29T21:44:57Z
2337,3312,23,0.767,hashtag,2026-06-29T21:44:57Z
2338,3314,14,0.872,inferred,2026-06-29T21:44:57Z
2339,3315,16,0.947,direct,2026-06-29T21:44:57Z
2340,3316,13,0.858,semantic,2026-06-29T21:44:57Z
2341,3317,23,0.704,hashtag,2026-06-29T21:44:57Z
2342,3318,11,0.819,visual,2026-06-29T21:44:57Z
2343,3321,24,0.883,semantic,2026-06-29T21:44:57Z
2344,3322,19,0.86,hashtag,2026-06-29T21:44:57Z
2345,3324,16,0.805,inferred,2026-06-29T21:44:57Z
2346,3325,19,0.807,direct,2026-06-29T21:44:57Z
2347,3327,6,0.936,hashtag,2026-06-29T21:44:57Z
2348,3329,9,0.929,inferred,2026-06-29T21:44:57Z
2349,3330,14,0.928,direct,2026-06-29T21:44:57Z
2350,3331,21,0.929,semantic,2026-06-29T21:44:57Z
2351,3332,7,0.873,hashtag,2026-06-29T21:44:57Z
2352,3333,27,0.766,visual,2026-06-29T21:44:57Z
2353,3334,25,0.943,inferred,2026-06-29T21:44:57Z
2354,3335,31,0.869,direct,2026-06-29T21:44:57Z
2355,3336,11,0.902,semantic,2026-06-29T21:44:57Z
2356,3338,29,0.9,visual,2026-06-29T21:44:57Z
2357,3339,28,0.722,inferred,2026-06-29T21:44:57Z
2358,3343,19,0.877,visual,2026-06-29T21:44:57Z
2359,3344,29,0.761,inferred,2026-06-29T21:44:57Z
2360,3345,2,0.979,direct,2026-06-29T21:44:57Z
2361,3346,28,0.913,semantic,2026-06-29T21:44:57Z
2362,3347,29,0.816,hashtag,2026-06-29T21:44:57Z
2363,3348,13,0.958,visual,2026-06-29T21:44:57Z
2364,3351,8,0.914,semantic,2026-06-29T21:44:57Z
2365,3353,22,0.828,visual,2026-06-29T21:44:57Z
2366,3355,16,0.834,direct,2026-06-29T21:44:57Z
2367,3356,21,0.72,semantic,2026-06-29T21:44:57Z
2368,3357,5,0.864,hashtag,2026-06-29T21:44:57Z
2369,3359,28,0.724,inferred,2026-06-29T21:44:57Z
2370,3361,15,0.896,semantic,2026-06-29T21:44:57Z
2371,3362,30,0.7,hashtag,2026-06-29T21:44:57Z
2372,3363,21,0.704,visual,2026-06-29T21:44:57Z
2373,3364,28,0.807,inferred,2026-06-29T21:44:57Z
2374,3365,29,0.736,direct,2026-06-29T21:44:57Z
2375,3366,14,0.742,semantic,2026-06-29T21:44:57Z
2376,3367,31,0.88,hashtag,2026-06-29T21:44:57Z
2377,3369,26,0.776,inferred,2026-06-29T21:44:57Z
2378,3373,30,0.89,visual,2026-06-29T21:44:57Z
2379,3374,19,0.733,inferred,2026-06-29T21:44:57Z
2380,3376,7,0.748,semantic,2026-06-29T21:44:57Z
2381,3377,15,0.758,hashtag,2026-06-29T21:44:57Z
2382,3378,14,0.9,visual,2026-06-29T21:44:57Z
2383,3379,5,0.831,inferred,2026-06-29T21:44:57Z
2384,3381,3,0.977,semantic,2026-06-29T21:44:57Z
2385,3384,30,0.951,inferred,2026-06-29T21:44:57Z
2386,3385,22,0.75,direct,2026-06-29T21:44:57Z
2387,3386,24,0.95,semantic,2026-06-29T21:44:57Z
2388,3388,21,0.721,visual,2026-06-29T21:44:57Z
2389,3389,8,0.732,inferred,2026-06-29T21:44:57Z
2390,3390,14,0.938,direct,2026-06-29T21:44:57Z
2391,3391,2,0.799,semantic,2026-06-29T21:44:57Z
2392,3392,31,0.856,hashtag,2026-06-29T21:44:57Z
2393,3393,20,0.754,visual,2026-06-29T21:44:57Z
2394,3394,29,0.854,inferred,2026-06-29T21:44:57Z
2395,3396,7,0.927,semantic,2026-06-29T21:44:57Z
2396,3401,12,0.911,semantic,2026-06-29T21:44:57Z
2397,3402,19,0.863,hashtag,2026-06-29T21:44:57Z
2398,3403,16,0.944,visual,2026-06-29T21:44:57Z
2399,3404,12,0.835,inferred,2026-06-29T21:44:57Z
2400,3405,7,0.776,direct,2026-06-29T21:44:57Z
2401,3406,14,0.726,semantic,2026-06-29T21:44:57Z
2402,3407,26,0.959,hashtag,2026-06-29T21:44:57Z
2403,3408,4,0.95,visual,2026-06-29T21:44:57Z
2404,3409,25,0.885,inferred,2026-06-29T21:44:57Z
2405,3411,30,0.943,semantic,2026-06-29T21:44:57Z
2406,3412,24,0.718,hashtag,2026-06-29T21:44:57Z
2407,3415,28,0.778,direct,2026-06-29T21:44:57Z
2408,3416,3,0.881,semantic,2026-06-29T21:44:57Z
2409,3417,25,0.787,hashtag,2026-06-29T21:44:57Z
2410,3418,25,0.975,visual,2026-06-29T21:44:57Z
2411,3419,18,0.807,inferred,2026-06-29T21:44:57Z
2412,3420,29,0.712,direct,2026-06-29T21:44:57Z
2413,3421,25,0.835,semantic,2026-06-29T21:44:57Z
2414,3422,24,0.924,hashtag,2026-06-29T21:44:57Z
2415,3424,25,0.787,inferred,2026-06-29T21:44:57Z
2416,3426,26,0.737,semantic,2026-06-29T21:44:57Z
2417,3428,25,0.996,visual,2026-06-29T21:44:57Z
2418,3430,1,0.911,direct,2026-06-29T21:44:57Z
2419,3434,20,0.882,inferred,2026-06-29T21:44:57Z
2420,3435,8,0.97,direct,2026-06-29T21:44:57Z
2421,3436,25,0.762,semantic,2026-06-29T21:44:57Z
2422,3437,29,0.992,hashtag,2026-06-29T21:44:57Z
2423,3438,23,0.866,visual,2026-06-29T21:44:57Z
2424,3439,13,0.841,inferred,2026-06-29T21:44:57Z
2425,3441,21,0.93,semantic,2026-06-29T21:44:57Z
2426,3443,16,0.73,visual,2026-06-29T21:44:57Z
2427,3447,18,0.938,hashtag,2026-06-29T21:44:57Z
2428,3448,22,0.743,visual,2026-06-29T21:44:57Z
2429,3449,4,0.993,inferred,2026-06-29T21:44:57Z
2430,3450,5,0.756,direct,2026-06-29T21:44:57Z
2431,3451,23,0.895,semantic,2026-06-29T21:44:57Z
2432,3452,12,0.979,hashtag,2026-06-29T21:44:57Z
2433,3455,22,0.951,direct,2026-06-29T21:44:57Z
2434,3456,17,0.711,semantic,2026-06-29T21:44:57Z
2435,3457,19,0.855,hashtag,2026-06-29T21:44:57Z
2436,3458,22,0.9,visual,2026-06-29T21:44:57Z
2437,3459,13,0.953,inferred,2026-06-29T21:44:57Z
2438,3460,13,0.808,direct,2026-06-29T21:44:57Z
2439,3463,26,0.951,visual,2026-06-29T21:44:57Z
2440,3465,20,0.789,direct,2026-06-29T21:44:57Z
2441,3466,31,0.975,semantic,2026-06-29T21:44:57Z
2442,3467,23,0.784,hashtag,2026-06-29T21:44:57Z
2443,3468,14,0.701,visual,2026-06-29T21:44:57Z
2444,3469,8,0.707,inferred,2026-06-29T21:44:57Z
2445,3470,9,0.952,direct,2026-06-29T21:44:57Z
2446,3471,16,0.771,semantic,2026-06-29T21:44:57Z
2447,3472,14,0.893,hashtag,2026-06-29T21:44:57Z
2448,3474,24,0.846,inferred,2026-06-29T21:44:57Z
2449,3475,7,0.726,direct,2026-06-29T21:44:57Z
2450,3476,25,0.774,semantic,2026-06-29T21:44:57Z
2451,3480,28,0.769,direct,2026-06-29T21:44:57Z
2452,3482,17,0.986,hashtag,2026-06-29T21:44:57Z
2453,3484,1,0.766,inferred,2026-06-29T21:44:57Z
2454,3488,9,0.902,visual,2026-06-29T21:44:57Z
2455,3489,28,0.983,inferred,2026-06-29T21:44:57Z
2456,3490,27,0.789,direct,2026-06-29T21:44:57Z
2457,3492,27,0.766,hashtag,2026-06-29T21:44:57Z
2458,3493,13,1,visual,2026-06-29T21:44:57Z
2459,3494,10,0.839,inferred,2026-06-29T21:44:57Z
2460,3498,15,0.945,visual,2026-06-29T21:44:57Z
2461,3499,14,0.966,inferred,2026-06-29T21:44:57Z
2462,3500,28,0.822,direct,2026-06-29T21:44:57Z
2463,3501,21,0.913,semantic,2026-06-29T21:44:57Z
2464,3504,1,0.964,inferred,2026-06-29T21:44:57Z
2465,3506,20,0.988,semantic,2026-06-29T21:44:57Z
2466,3507,5,0.702,hashtag,2026-06-29T21:44:57Z
2467,3508,16,0.779,visual,2026-06-29T21:44:57Z
2468,3510,2,0.836,direct,2026-06-29T21:44:57Z
2469,3512,12,0.931,hashtag,2026-06-29T21:44:57Z
2470,3514,2,0.981,inferred,2026-06-29T21:44:57Z
2471,3515,21,0.804,direct,2026-06-29T21:44:57Z
2472,3516,9,0.839,semantic,2026-06-29T21:44:57Z
2473,3519,4,0.791,inferred,2026-06-29T21:44:57Z
2474,3520,17,0.98,direct,2026-06-29T21:44:57Z
2475,3521,1,0.875,semantic,2026-06-29T21:44:57Z
2476,3522,30,0.718,hashtag,2026-06-29T21:44:57Z
2477,3524,30,0.753,inferred,2026-06-29T21:44:57Z
2478,3525,24,0.82,direct,2026-06-29T21:44:57Z
2479,3527,21,0.75,hashtag,2026-06-29T21:44:57Z
2480,3528,17,0.765,visual,2026-06-29T21:44:57Z
2481,3529,12,0.961,inferred,2026-06-29T21:44:57Z
2482,3530,22,0.809,direct,2026-06-29T21:44:57Z
2483,3531,21,0.904,semantic,2026-06-29T21:44:57Z
2484,3533,10,0.755,visual,2026-06-29T21:44:57Z
2485,3536,30,0.861,semantic,2026-06-29T21:44:57Z
2486,3538,29,0.761,visual,2026-06-29T21:44:57Z
2487,3539,14,0.829,inferred,2026-06-29T21:44:57Z
2488,3540,28,0.745,direct,2026-06-29T21:44:57Z
2489,3542,7,0.965,hashtag,2026-06-29T21:44:57Z
2490,3543,6,0.824,visual,2026-06-29T21:44:57Z
2491,3545,1,0.828,direct,2026-06-29T21:44:57Z
2492,3546,6,0.997,semantic,2026-06-29T21:44:57Z
2493,3547,6,0.936,hashtag,2026-06-29T21:44:57Z
2494,3548,13,0.773,visual,2026-06-29T21:44:57Z
2495,3549,3,0.946,inferred,2026-06-29T21:44:57Z
2496,3550,3,0.8,direct,2026-06-29T21:44:57Z
2497,3551,21,0.809,semantic,2026-06-29T21:44:57Z
2498,3554,15,0.772,inferred,2026-06-29T21:44:57Z
2499,3556,15,0.759,semantic,2026-06-29T21:44:57Z
2500,3557,23,0.937,hashtag,2026-06-29T21:44:57Z
2501,3558,9,0.719,visual,2026-06-29T21:44:57Z
2502,3559,26,0.947,inferred,2026-06-29T21:44:57Z
2503,3560,6,0.895,direct,2026-06-29T21:44:57Z
2504,3561,20,0.802,semantic,2026-06-29T21:44:57Z
2505,3562,26,0.901,hashtag,2026-06-29T21:44:57Z
2506,3563,23,0.948,visual,2026-06-29T21:44:57Z
2507,3564,2,0.919,inferred,2026-06-29T21:44:57Z
2508,3567,23,0.838,hashtag,2026-06-29T21:44:57Z
2509,3569,31,0.753,inferred,2026-06-29T21:44:57Z
2510,3570,10,0.972,direct,2026-06-29T21:44:57Z
2511,3571,8,0.831,semantic,2026-06-29T21:44:57Z
2512,3573,25,0.982,visual,2026-06-29T21:44:57Z
2513,3574,5,0.87,inferred,2026-06-29T21:44:57Z
2514,3575,8,0.866,direct,2026-06-29T21:44:57Z
2515,3576,16,0.714,semantic,2026-06-29T21:44:57Z
2516,3577,7,0.84,hashtag,2026-06-29T21:44:57Z
2517,3579,24,0.955,inferred,2026-06-29T21:44:57Z
2518,3581,14,0.826,semantic,2026-06-29T21:44:57Z
2519,3582,16,0.76,hashtag,2026-06-29T21:44:57Z
2520,3583,4,0.819,visual,2026-06-29T21:44:57Z
2521,3584,4,0.902,inferred,2026-06-29T21:44:57Z
2522,3586,9,0.875,semantic,2026-06-29T21:44:57Z
2523,3587,29,0.956,hashtag,2026-06-29T21:44:57Z
2524,3588,31,0.803,visual,2026-06-29T21:44:57Z
2525,3589,25,0.852,inferred,2026-06-29T21:44:57Z
2526,3590,1,0.739,direct,2026-06-29T21:44:57Z
2527,3592,10,0.827,hashtag,2026-06-29T21:44:57Z
2528,3593,10,0.73,visual,2026-06-29T21:44:57Z
2529,3596,23,0.701,semantic,2026-06-29T21:44:57Z
2530,3598,31,0.953,visual,2026-06-29T21:44:57Z
2531,3599,10,0.976,inferred,2026-06-29T21:44:57Z
2532,3600,9,0.807,direct,2026-06-29T21:44:57Z
2533,3601,29,0.828,semantic,2026-06-29T21:44:57Z
2534,3602,25,0.838,hashtag,2026-06-29T21:44:57Z
2535,3604,18,1,inferred,2026-06-29T21:44:57Z
2536,3605,28,0.839,direct,2026-06-29T21:44:57Z
2537,3607,18,0.875,hashtag,2026-06-29T21:44:57Z
2538,3608,6,0.84,visual,2026-06-29T21:44:57Z
2539,3611,20,0.854,semantic,2026-06-29T21:44:57Z
2540,3614,9,0.743,inferred,2026-06-29T21:44:57Z
2541,3615,21,0.989,direct,2026-06-29T21:44:57Z
2542,3616,10,0.943,semantic,2026-06-29T21:44:57Z
2543,3617,12,0.965,hashtag,2026-06-29T21:44:57Z
2544,3619,14,0.738,inferred,2026-06-29T21:44:57Z
2545,3620,3,0.899,direct,2026-06-29T21:44:57Z
2546,3622,6,0.872,hashtag,2026-06-29T21:44:57Z
2547,3623,2,0.854,visual,2026-06-29T21:44:57Z
2548,3624,26,0.97,inferred,2026-06-29T21:44:57Z
2549,3625,17,0.95,direct,2026-06-29T21:44:57Z
2550,3626,19,0.919,semantic,2026-06-29T21:44:57Z
2551,3627,18,0.748,hashtag,2026-06-29T21:44:57Z
2552,3628,31,0.828,visual,2026-06-29T21:44:57Z
2553,3630,16,0.785,direct,2026-06-29T21:44:57Z
2554,3631,22,0.986,semantic,2026-06-29T21:44:57Z
2555,3633,29,0.861,visual,2026-06-29T21:44:57Z
2556,3635,20,0.889,direct,2026-06-29T21:44:57Z
2557,3638,2,0.741,visual,2026-06-29T21:44:57Z
2558,3642,6,0.823,hashtag,2026-06-29T21:44:57Z
2559,3643,29,0.775,visual,2026-06-29T21:44:57Z
2560,3644,27,0.86,inferred,2026-06-29T21:44:57Z
2561,3646,16,0.995,semantic,2026-06-29T21:44:57Z
2562,3647,14,0.841,hashtag,2026-06-29T21:44:57Z
2563,3649,6,0.866,inferred,2026-06-29T21:44:57Z
2564,3650,6,0.814,direct,2026-06-29T21:44:57Z
2565,3651,27,0.776,semantic,2026-06-29T21:44:57Z
2566,3652,21,0.904,hashtag,2026-06-29T21:44:57Z
2567,3654,25,0.968,inferred,2026-06-29T21:44:57Z
2568,3657,14,0.804,hashtag,2026-06-29T21:44:57Z
2569,3658,19,0.904,visual,2026-06-29T21:44:57Z
2570,3660,20,0.869,direct,2026-06-29T21:44:57Z
2571,3661,28,0.763,semantic,2026-06-29T21:44:57Z
2572,3662,22,0.728,hashtag,2026-06-29T21:44:57Z
2573,3663,29,0.731,visual,2026-06-29T21:44:57Z
2574,3665,16,0.765,direct,2026-06-29T21:44:57Z
2575,3667,18,0.755,hashtag,2026-06-29T21:44:57Z
2576,3668,7,0.798,visual,2026-06-29T21:44:57Z
2577,3669,10,0.9,inferred,2026-06-29T21:44:57Z
2578,3670,18,0.886,direct,2026-06-29T21:44:57Z
2579,3671,16,0.838,semantic,2026-06-29T21:44:57Z
2580,3672,23,0.739,hashtag,2026-06-29T21:44:57Z
2581,3673,5,0.876,visual,2026-06-29T21:44:57Z
2582,3674,11,0.874,inferred,2026-06-29T21:44:57Z
2583,3675,4,0.907,direct,2026-06-29T21:44:57Z
2584,3676,1,0.952,semantic,2026-06-29T21:44:57Z
2585,3680,16,0.802,direct,2026-06-29T21:44:57Z
2586,3682,6,0.83,hashtag,2026-06-29T21:44:57Z
2587,3683,20,0.975,visual,2026-06-29T21:44:57Z
2588,3684,27,0.926,inferred,2026-06-29T21:44:57Z
2589,3687,24,0.957,hashtag,2026-06-29T21:44:57Z
2590,3689,8,0.989,inferred,2026-06-29T21:44:57Z
2591,3690,3,0.839,direct,2026-06-29T21:44:57Z
2592,3693,1,0.765,visual,2026-06-29T21:44:57Z
2593,3695,25,0.876,direct,2026-06-29T21:44:57Z
2594,3696,1,0.875,semantic,2026-06-29T21:44:57Z
2595,3697,3,0.703,hashtag,2026-06-29T21:44:57Z
2596,3698,18,0.706,visual,2026-06-29T21:44:57Z
2597,3699,28,0.784,inferred,2026-06-29T21:44:57Z
2598,3700,7,0.923,direct,2026-06-29T21:44:57Z
2599,3701,2,0.766,semantic,2026-06-29T21:44:57Z
2600,3702,5,1,hashtag,2026-06-29T21:44:57Z
2601,3703,30,0.998,visual,2026-06-29T21:44:57Z
2602,3704,7,0.969,inferred,2026-06-29T21:44:57Z
2603,3706,13,0.755,semantic,2026-06-29T21:44:57Z
2604,3707,6,0.867,hashtag,2026-06-29T21:44:57Z
2605,3708,30,0.71,visual,2026-06-29T21:44:57Z
2606,3709,14,0.871,inferred,2026-06-29T21:44:57Z
2607,3710,15,0.905,direct,2026-06-29T21:44:57Z
2608,3711,5,0.992,semantic,2026-06-29T21:44:57Z
2609,3713,7,0.998,visual,2026-06-29T21:44:57Z
2610,3714,12,0.724,inferred,2026-06-29T21:44:57Z
2611,3716,26,0.85,semantic,2026-06-29T21:44:57Z
2612,3718,13,0.826,visual,2026-06-29T21:44:57Z
2613,3723,17,0.949,visual,2026-06-29T21:44:57Z
2614,3724,28,0.81,inferred,2026-06-29T21:44:57Z
2615,3726,16,0.975,semantic,2026-06-29T21:44:57Z
2616,3729,8,0.84,inferred,2026-06-29T21:44:57Z
2617,3730,4,0.969,direct,2026-06-29T21:44:57Z
2618,3731,22,0.774,semantic,2026-06-29T21:44:57Z
2619,3732,4,0.887,hashtag,2026-06-29T21:44:57Z
2620,3733,30,0.861,visual,2026-06-29T21:44:57Z
2621,3734,27,0.997,inferred,2026-06-29T21:44:57Z
2622,3735,15,0.724,direct,2026-06-29T21:44:57Z
2623,3736,10,0.918,semantic,2026-06-29T21:44:57Z
2624,3737,3,0.828,hashtag,2026-06-29T21:44:57Z
2625,3738,19,0.861,visual,2026-06-29T21:44:57Z
2626,3739,6,0.708,inferred,2026-06-29T21:44:57Z
2627,3741,14,0.773,semantic,2026-06-29T21:44:57Z
2628,3745,13,0.826,direct,2026-06-29T21:44:57Z
2629,3746,28,0.728,semantic,2026-06-29T21:44:57Z
2630,3747,23,0.991,hashtag,2026-06-29T21:44:57Z
2631,3748,9,0.775,visual,2026-06-29T21:44:57Z
2632,3749,9,0.78,inferred,2026-06-29T21:44:57Z
2633,3751,27,0.905,semantic,2026-06-29T21:44:57Z
2634,3752,20,0.742,hashtag,2026-06-29T21:44:57Z
2635,3758,3,0.761,visual,2026-06-29T21:44:57Z
2636,3759,19,0.71,inferred,2026-06-29T21:44:57Z
2637,3760,11,0.933,direct,2026-06-29T21:44:57Z
2638,3761,31,0.971,semantic,2026-06-29T21:44:57Z
2639,3762,21,1,hashtag,2026-06-29T21:44:57Z
2640,3764,21,0.742,inferred,2026-06-29T21:44:57Z
2641,3765,25,0.873,direct,2026-06-29T21:44:57Z
2642,3767,23,0.885,hashtag,2026-06-29T21:44:57Z
2643,3769,7,0.746,inferred,2026-06-29T21:44:57Z
2644,3773,10,0.736,visual,2026-06-29T21:44:57Z
2645,3775,2,0.875,direct,2026-06-29T21:44:57Z
2646,3776,30,0.956,semantic,2026-06-29T21:44:57Z
2647,3777,22,0.967,hashtag,2026-06-29T21:44:57Z
2648,3778,16,0.985,visual,2026-06-29T21:44:57Z
2649,3779,6,0.701,inferred,2026-06-29T21:44:57Z
2650,3781,21,0.991,semantic,2026-06-29T21:44:57Z
2651,3782,9,0.988,hashtag,2026-06-29T21:44:57Z
2652,3783,16,0.787,visual,2026-06-29T21:44:57Z
2653,3784,30,0.844,inferred,2026-06-29T21:44:57Z
2654,3786,5,0.712,semantic,2026-06-29T21:44:57Z
2655,3788,26,0.918,visual,2026-06-29T21:44:57Z
2656,3789,15,0.761,inferred,2026-06-29T21:44:57Z
2657,3790,22,0.81,direct,2026-06-29T21:44:57Z
2658,3791,1,0.776,semantic,2026-06-29T21:44:57Z
2659,3792,24,0.933,hashtag,2026-06-29T21:44:57Z
2660,3794,27,0.709,inferred,2026-06-29T21:44:57Z
2661,3796,20,0.844,semantic,2026-06-29T21:44:57Z
2662,3797,23,0.934,hashtag,2026-06-29T21:44:57Z
2663,3799,4,0.736,inferred,2026-06-29T21:44:57Z
2664,3800,21,0.961,direct,2026-06-29T21:44:57Z
2665,3801,18,0.84,semantic,2026-06-29T21:44:57Z
2666,3802,18,0.856,hashtag,2026-06-29T21:44:57Z
2667,3804,6,0.823,inferred,2026-06-29T21:44:57Z
2668,3805,21,0.908,direct,2026-06-29T21:44:57Z
2669,3806,27,0.865,semantic,2026-06-29T21:44:57Z
2670,3809,20,0.797,inferred,2026-06-29T21:44:57Z
2671,3810,8,0.752,direct,2026-06-29T21:44:57Z
2672,3811,20,0.842,semantic,2026-06-29T21:44:57Z
2673,3814,14,0.788,inferred,2026-06-29T21:44:57Z
2674,3815,16,0.832,direct,2026-06-29T21:44:57Z
2675,3816,9,0.775,semantic,2026-06-29T21:44:57Z
2676,3817,24,0.71,hashtag,2026-06-29T21:44:57Z
2677,3818,23,0.957,visual,2026-06-29T21:44:57Z
2678,3820,12,0.885,direct,2026-06-29T21:44:57Z
2679,3821,18,0.938,semantic,2026-06-29T21:44:57Z
2680,3825,12,0.731,direct,2026-06-29T21:44:57Z
2681,3826,1,0.724,semantic,2026-06-29T21:44:57Z
2682,3827,31,0.797,hashtag,2026-06-29T21:44:57Z
2683,3828,29,0.715,visual,2026-06-29T21:44:57Z
2684,3829,8,0.972,inferred,2026-06-29T21:44:57Z
2685,3830,19,0.883,direct,2026-06-29T21:44:57Z
2686,3831,8,0.919,semantic,2026-06-29T21:44:57Z
2687,3832,23,0.777,hashtag,2026-06-29T21:44:57Z
2688,3833,6,0.717,visual,2026-06-29T21:44:57Z
2689,3834,15,0.787,inferred,2026-06-29T21:44:57Z
2690,3835,31,0.805,direct,2026-06-29T21:44:57Z
2691,3836,4,0.937,semantic,2026-06-29T21:44:57Z
2692,3837,8,0.938,hashtag,2026-06-29T21:44:57Z
2693,3838,28,0.7,visual,2026-06-29T21:44:57Z
2694,3840,26,0.912,direct,2026-06-29T21:44:57Z
2695,3841,3,0.758,semantic,2026-06-29T21:44:57Z
2696,3842,1,0.749,hashtag,2026-06-29T21:44:57Z
2697,3844,31,0.947,inferred,2026-06-29T21:44:57Z
2698,3848,28,0.959,visual,2026-06-29T21:44:57Z
2699,3849,28,0.834,inferred,2026-06-29T21:44:57Z
2700,3851,9,0.71,semantic,2026-06-29T21:44:57Z
2701,3852,25,0.913,hashtag,2026-06-29T21:44:57Z
2702,3853,4,0.829,visual,2026-06-29T21:44:57Z
2703,3855,4,0.73,direct,2026-06-29T21:44:57Z
2704,3856,18,0.914,semantic,2026-06-29T21:44:57Z
2705,3858,6,0.84,visual,2026-06-29T21:44:57Z
2706,3859,6,0.842,inferred,2026-06-29T21:44:57Z
2707,3860,1,0.99,direct,2026-06-29T21:44:57Z
2708,3861,25,0.906,semantic,2026-06-29T21:44:57Z
2709,3862,28,0.884,hashtag,2026-06-29T21:44:57Z
2710,3863,6,0.742,visual,2026-06-29T21:44:57Z
2711,3865,8,0.724,direct,2026-06-29T21:44:57Z
2712,3866,28,0.911,semantic,2026-06-29T21:44:57Z
2713,3867,27,0.823,hashtag,2026-06-29T21:44:57Z
2714,3871,21,0.758,semantic,2026-06-29T21:44:57Z
2715,3876,23,0.959,semantic,2026-06-29T21:44:57Z
2716,3877,4,0.873,hashtag,2026-06-29T21:44:57Z
2717,3879,20,0.938,inferred,2026-06-29T21:44:57Z
2718,3885,23,0.99,direct,2026-06-29T21:44:57Z
2719,3888,28,0.747,visual,2026-06-29T21:44:57Z
2720,3889,21,0.903,inferred,2026-06-29T21:44:57Z
2721,3890,20,0.944,direct,2026-06-29T21:44:57Z
2722,3891,14,0.937,semantic,2026-06-29T21:44:57Z
2723,3892,23,0.79,hashtag,2026-06-29T21:44:57Z
2724,3893,8,0.89,visual,2026-06-29T21:44:57Z
2725,3894,10,0.869,inferred,2026-06-29T21:44:57Z
2726,3896,5,0.703,semantic,2026-06-29T21:44:57Z
2727,3897,30,0.849,hashtag,2026-06-29T21:44:57Z
2728,3898,22,0.744,visual,2026-06-29T21:44:57Z
2729,3899,3,0.744,inferred,2026-06-29T21:44:57Z
2730,3900,6,0.735,direct,2026-06-29T21:44:57Z
2731,3901,31,0.986,semantic,2026-06-29T21:44:57Z
2732,3902,19,0.719,hashtag,2026-06-29T21:44:57Z
2733,3907,13,0.782,hashtag,2026-06-29T21:44:57Z
2734,3908,14,0.99,visual,2026-06-29T21:44:57Z
2735,3910,11,0.916,direct,2026-06-29T21:44:57Z
2736,3913,29,0.853,visual,2026-06-29T21:44:57Z
2737,3914,8,0.881,inferred,2026-06-29T21:44:57Z
2738,3915,9,0.724,direct,2026-06-29T21:44:57Z
2739,3917,14,0.986,hashtag,2026-06-29T21:44:57Z
2740,3918,22,0.97,visual,2026-06-29T21:44:57Z
2741,3919,10,0.965,inferred,2026-06-29T21:44:57Z
2742,3920,2,0.801,direct,2026-06-29T21:44:57Z
2743,3921,27,0.771,semantic,2026-06-29T21:44:57Z
2744,3923,9,0.726,visual,2026-06-29T21:44:57Z
2745,3924,10,0.783,inferred,2026-06-29T21:44:57Z
2746,3926,31,0.813,semantic,2026-06-29T21:44:57Z
2747,3928,21,0.777,visual,2026-06-29T21:44:57Z
2748,3929,16,0.81,inferred,2026-06-29T21:44:57Z
2749,3930,11,0.861,direct,2026-06-29T21:44:57Z
2750,3931,1,0.72,semantic,2026-06-29T21:44:57Z
2751,3932,31,0.797,hashtag,2026-06-29T21:44:57Z
2752,3933,10,0.709,visual,2026-06-29T21:44:57Z
2753,3937,28,0.901,hashtag,2026-06-29T21:44:57Z
2754,3939,22,0.883,inferred,2026-06-29T21:44:57Z
2755,3940,7,0.747,direct,2026-06-29T21:44:57Z
2756,3941,13,0.723,semantic,2026-06-29T21:44:57Z
2757,3947,14,0.896,hashtag,2026-06-29T21:44:57Z
2758,3949,14,0.734,inferred,2026-06-29T21:44:57Z
2759,3952,31,0.994,hashtag,2026-06-29T21:44:57Z
2760,3953,13,0.732,visual,2026-06-29T21:44:57Z
2761,3955,24,0.87,direct,2026-06-29T21:44:57Z
2762,3957,14,0.921,hashtag,2026-06-29T21:44:57Z
2763,3958,20,0.864,visual,2026-06-29T21:44:57Z
2764,3959,21,0.875,inferred,2026-06-29T21:44:57Z
2765,3961,20,0.747,semantic,2026-06-29T21:44:57Z
2766,3962,12,0.993,hashtag,2026-06-29T21:44:57Z
2767,3964,1,0.808,inferred,2026-06-29T21:44:57Z
2768,3967,14,0.805,hashtag,2026-06-29T21:44:57Z
2769,3968,5,0.815,visual,2026-06-29T21:44:57Z
2770,3969,12,0.957,inferred,2026-06-29T21:44:57Z
2771,3970,17,0.756,direct,2026-06-29T21:44:57Z
