work_order_line_id,work_order_id,manufactured_part_id,requested_units,planned_unit_value,assigned_plant_id
3420,1121,17,2,8900,11
3421,1121,14,2,1250,11
3422,1121,6,1,145,11
3423,1122,9,3,390,10
3424,1122,20,2,620,10
3425,1122,16,1,5200,10
3426,1122,19,1,74,10
3427,1123,27,1,720,1
3428,1123,14,3,1250,1
3429,1123,24,1,260,1
3430,1123,21,2,110,1
3431,1123,2,3,18400,1
3432,1124,20,2,620,4
3433,1124,30,1,46,4
3434,1125,15,1,360,
3435,1125,2,1,18400,
3436,1126,19,3,74,2
3437,1126,4,3,92,2
3438,1126,26,1,340,2
3439,1126,14,1,1250,2
3440,1126,22,1,132,2
3441,1127,19,2,74,12
3442,1128,16,3,5200,4
3443,1128,20,1,620,4
3444,1128,8,1,210,4
3445,1129,9,1,390,8
3446,1129,7,1,1460,8
3447,1130,24,2,260,2
3448,1130,19,2,74,2
3449,1131,20,3,620,9
3450,1132,18,2,430,10
3451,1132,8,1,210,10
3452,1133,26,3,340,
3453,1134,18,3,430,7
3454,1134,22,2,132,7
3455,1134,14,1,1250,7
3456,1134,22,1,132,7
3457,1135,25,2,475,11
3458,1135,6,2,145,11
3459,1135,13,1,980,11
3460,1136,24,1,260,4
3461,1137,5,1,680,12
3462,1138,5,1,680,11
3463,1138,30,3,46,11
3464,1138,11,2,520,11
3465,1138,25,3,475,11
3466,1139,12,2,185,9
3467,1139,30,3,46,9
3468,1139,2,3,18400,9
3469,1139,7,1,1460,9
3470,1139,8,3,210,9
3471,1140,30,1,46,6
3472,1140,26,1,340,6
3473,1140,19,1,74,6
3474,1140,7,1,1460,6
3475,1140,5,1,680,6
3476,1141,3,1,740,
3477,1141,4,3,92,
3478,1142,24,2,260,11
3479,1142,9,3,390,11
3480,1142,15,2,360,11
3481,1142,15,3,360,11
3482,1142,6,3,145,11
3483,1143,31,1,88,7
3484,1143,3,2,740,7
3485,1143,8,1,210,7
3486,1143,19,3,74,7
3487,1143,26,2,340,7
3488,1144,23,1,98,7
3489,1144,3,3,740,7
3490,1144,28,3,390,7
3491,1145,11,3,520,12
3492,1145,20,3,620,12
3493,1145,29,3,580,12
3494,1145,16,3,5200,12
3495,1145,10,3,275,12
3496,1146,30,3,46,2
3497,1146,16,3,5200,2
3498,1146,13,1,980,2
3499,1147,14,2,1250,2
3500,1147,22,3,132,2
3501,1147,20,3,620,2
3502,1147,13,1,980,2
3503,1148,27,3,720,12
3504,1148,17,2,8900,12
3505,1148,9,2,390,12
3506,1149,31,1,88,
3507,1150,18,3,430,8
3508,1150,11,3,520,8
3509,1150,20,1,620,8
3510,1151,22,3,132,12
3511,1151,22,3,132,12
3512,1151,6,1,145,12
3513,1151,11,3,520,12
3514,1151,11,3,520,12
3515,1152,26,1,340,7
3516,1152,6,3,145,7
3517,1153,31,1,88,2
3518,1153,20,3,620,2
3519,1153,20,3,620,2
3520,1154,30,1,46,4
3521,1154,27,1,720,4
3522,1154,30,1,46,4
3523,1154,15,2,360,4
3524,1154,29,3,580,4
3525,1155,30,2,46,10
3526,1155,8,1,210,10
3527,1155,30,1,46,10
3528,1155,26,1,340,10
3529,1156,27,1,720,7
3530,1156,20,3,620,7
3531,1156,13,2,980,7
3532,1157,11,1,520,
3533,1157,13,3,980,
3534,1157,8,3,210,
3535,1157,12,2,185,
3536,1157,11,1,520,
3537,1158,21,3,110,7
3538,1158,22,3,132,7
3539,1158,27,2,720,7
3540,1158,12,1,185,7
3541,1159,12,2,185,4
3542,1159,24,3,260,4
3543,1160,21,1,110,1
3544,1160,10,2,275,1
3545,1160,20,1,620,1
3546,1160,23,1,98,1
3547,1160,3,3,740,1
3548,1161,3,2,740,3
3549,1162,26,2,340,11
3550,1163,9,1,390,12
3551,1163,15,3,360,12
3552,1164,25,2,475,10
3553,1164,13,1,980,10
3554,1164,28,2,390,10
3555,1164,24,2,260,10
3556,1165,20,1,620,
3557,1165,12,3,185,
3558,1165,13,3,980,
3559,1166,28,2,390,9
3560,1166,15,3,360,9
3561,1166,20,3,620,9
3562,1167,27,2,720,5
3563,1167,9,2,390,5
3564,1167,6,3,145,5
3565,1168,26,2,340,5
3566,1168,26,2,340,5
3567,1168,29,3,580,5
3568,1168,6,2,145,5
3569,1169,22,3,132,11
3570,1169,22,2,132,11
3571,1170,6,1,145,8
3572,1170,2,3,18400,8
3573,1170,11,3,520,8
3574,1170,16,2,5200,8
3575,1170,26,1,340,8
3576,1171,23,1,98,5
3577,1171,16,3,5200,5
3578,1171,28,2,390,5
3579,1172,24,1,260,8
3580,1173,27,3,720,
3581,1173,9,1,390,
3582,1173,2,2,18400,
3583,1174,23,1,98,7
3584,1174,27,2,720,7
3585,1174,9,2,390,7
3586,1175,19,2,74,12
3587,1175,13,3,980,12
3588,1176,22,3,132,11
3589,1176,10,2,275,11
3590,1176,18,3,430,11
3591,1176,19,3,74,11
3592,1176,18,3,430,11
3593,1177,28,3,390,9
3594,1177,17,1,8900,9
3595,1178,28,1,390,10
3596,1178,9,3,390,10
3597,1178,13,2,980,10
3598,1178,31,3,88,10
3599,1178,26,2,340,10
3600,1179,14,3,1250,10
3601,1179,12,2,185,10
3602,1179,12,1,185,10
3603,1179,21,2,110,10
3604,1180,23,1,98,10
3605,1180,4,1,92,10
3606,1181,5,1,680,
3607,1181,15,1,360,
3608,1182,4,1,92,2
3609,1182,24,2,260,2
3610,1182,18,3,430,2
3611,1182,17,1,8900,2
3612,1183,26,2,340,7
3613,1184,6,3,145,9
3614,1184,31,2,88,9
3615,1184,18,2,430,9
3616,1184,31,3,88,9
3617,1184,20,3,620,9
3618,1185,6,1,145,5
3619,1186,9,2,390,10
3620,1186,11,1,520,10
3621,1186,27,2,720,10
3622,1186,4,3,92,10
3623,1187,28,3,390,10
3624,1188,6,3,145,10
3625,1188,3,3,740,10
3626,1188,22,2,132,10
3627,1188,15,3,360,10
3628,1188,8,1,210,10
3629,1189,24,2,260,
3630,1189,25,2,475,
3631,1189,26,1,340,
3632,1189,24,2,260,
3633,1190,28,1,390,11
3634,1190,1,3,1280,11
3635,1190,3,1,740,11
3636,1191,26,3,340,12
3637,1191,20,3,620,12
3638,1191,5,1,680,12
3639,1191,5,3,680,12
3640,1192,9,3,390,4
3641,1192,16,1,5200,4
3642,1192,11,3,520,4
3643,1192,1,2,1280,4
3644,1192,12,1,185,4
3645,1193,29,1,580,11
3646,1193,30,2,46,11
3647,1193,20,2,620,11
3648,1194,1,1,1280,4
3649,1194,7,3,1460,4
3650,1194,12,3,185,4
3651,1195,26,3,340,1
3652,1195,9,1,390,1
3653,1196,16,1,5200,6
3654,1196,17,2,8900,6
3655,1196,4,1,92,6
3656,1196,18,3,430,6
3657,1196,24,3,260,6
3658,1197,13,2,980,
3659,1197,12,1,185,
3660,1197,15,3,360,
3661,1198,3,1,740,6
3662,1198,27,3,720,6
3663,1198,10,1,275,6
3664,1198,2,1,18400,6
3665,1198,9,2,390,6
3666,1199,8,1,210,6
3667,1199,28,3,390,6
3668,1199,2,3,18400,6
3669,1200,26,2,340,1
3670,1200,16,3,5200,1
3671,1201,12,3,185,11
3672,1201,6,1,145,11
3673,1202,21,3,110,7
3674,1202,4,1,92,7
3675,1203,13,2,980,11
3676,1204,9,3,390,11
3677,1204,9,1,390,11
3678,1205,20,3,620,
3679,1205,27,3,720,
3680,1205,8,3,210,
3681,1206,4,3,92,12
3682,1206,16,2,5200,12
3683,1206,15,2,360,12
3684,1207,6,3,145,1
3685,1207,15,1,360,1
3686,1208,24,3,260,10
3687,1208,21,2,110,10
3688,1208,17,2,8900,10
3689,1209,12,2,185,6
3690,1210,16,1,5200,12
3691,1210,9,1,390,12
3692,1210,4,3,92,12
3693,1211,9,2,390,9
3694,1211,18,1,430,9
3695,1211,4,1,92,9
3696,1211,29,3,580,9
3697,1212,27,2,720,11
3698,1212,2,3,18400,11
3699,1213,6,3,145,
3700,1213,1,2,1280,
3701,1213,25,1,475,
3702,1214,27,2,720,3
3703,1215,25,3,475,12
3704,1215,19,3,74,12
3705,1215,9,1,390,12
3706,1216,10,3,275,1
3707,1217,30,1,46,1
3708,1217,25,3,475,1
3709,1218,8,2,210,4
3710,1218,10,2,275,4
3711,1218,26,3,340,4
3712,1218,16,2,5200,4
3713,1219,15,1,360,8
3714,1219,6,2,145,8
3715,1219,17,1,8900,8
3716,1220,16,3,5200,2
3717,1220,29,2,580,2
3718,1221,6,2,145,
3719,1221,10,1,275,
3720,1221,10,3,275,
3721,1222,30,1,46,1
3722,1222,13,1,980,1
3723,1222,26,1,340,1
3724,1222,15,2,360,1
3725,1223,10,1,275,4
3726,1224,5,1,680,3
3727,1224,27,2,720,3
3728,1224,12,3,185,3
3729,1225,31,2,88,10
3730,1225,30,2,46,10
3731,1225,26,1,340,10
3732,1226,28,1,390,11
3733,1227,9,3,390,6
3734,1227,16,2,5200,6
3735,1227,31,1,88,6
3736,1227,28,3,390,6
3737,1228,12,3,185,2
3738,1228,14,1,1250,2
3739,1229,23,3,98,
3740,1230,14,2,1250,12
3741,1231,23,3,98,8
3742,1231,23,2,98,8
3743,1231,13,2,980,8
3744,1231,9,2,390,8
3745,1232,11,1,520,6
3746,1232,11,1,520,6
3747,1232,9,1,390,6
3748,1232,22,1,132,6
3749,1232,15,1,360,6
3750,1233,21,1,110,3
3751,1233,2,2,18400,3
3752,1233,2,2,18400,3
3753,1233,22,2,132,3
3754,1234,16,1,5200,2
3755,1235,4,3,92,8
3756,1235,21,2,110,8
3757,1236,11,1,520,11
3758,1236,31,1,88,11
3759,1237,17,3,8900,
3760,1237,3,1,740,
3761,1237,18,2,430,
3762,1237,19,1,74,
3763,1237,12,1,185,
3764,1238,22,3,132,12
3765,1238,19,2,74,12
3766,1238,11,2,520,12
3767,1238,4,1,92,12
3768,1238,16,1,5200,12
3769,1239,9,2,390,9
3770,1239,14,2,1250,9
3771,1239,12,1,185,9
3772,1239,29,1,580,9
3773,1240,25,3,475,8
3774,1240,24,3,260,8
3775,1241,5,2,680,5
3776,1241,13,2,980,5
3777,1242,2,1,18400,7
3778,1242,15,1,360,7
3779,1242,15,1,360,7
3780,1242,18,3,430,7
3781,1242,5,2,680,7
3782,1243,2,2,18400,4
3783,1243,18,3,430,4
3784,1243,10,1,275,4
3785,1243,8,2,210,4
3786,1243,27,2,720,4
3787,1244,6,3,145,4
3788,1244,13,2,980,4
3789,1244,16,1,5200,4
3790,1244,26,2,340,4
3791,1244,8,2,210,4
3792,1245,19,3,74,
3793,1245,5,3,680,
3794,1246,2,1,18400,8
3795,1247,21,2,110,7
3796,1247,23,1,98,7
3797,1247,8,1,210,7
3798,1247,7,2,1460,7
3799,1247,14,3,1250,7
3800,1248,25,3,475,4
3801,1249,26,1,340,1
3802,1249,9,1,390,1
3803,1250,11,3,520,7
3804,1250,14,3,1250,7
3805,1250,14,2,1250,7
3806,1250,8,2,210,7
3807,1251,5,3,680,6
3808,1251,17,1,8900,6
3809,1251,22,3,132,6
3810,1251,18,1,430,6
3811,1252,18,2,430,12
3812,1252,8,1,210,12
3813,1252,16,1,5200,12
3814,1252,20,3,620,12
3815,1252,17,1,8900,12
3816,1253,9,2,390,
3817,1253,19,3,74,
3818,1254,27,3,720,4
3819,1254,8,1,210,4
3820,1254,22,1,132,4
3821,1254,7,2,1460,4
3822,1255,5,2,680,3
3823,1255,5,2,680,3
3824,1255,21,3,110,3
3825,1255,28,1,390,3
3826,1256,26,3,340,9
3827,1256,13,3,980,9
3828,1256,18,3,430,9
3829,1256,31,1,88,9
3830,1256,13,2,980,9
3831,1257,19,1,74,11
3832,1257,8,2,210,11
3833,1257,25,1,475,11
3834,1258,17,2,8900,4
3835,1259,26,2,340,1
3836,1260,26,3,340,6
3837,1260,24,3,260,6
3838,1260,4,3,92,6
3839,1260,9,2,390,6
3840,1260,29,1,580,6
3841,1261,31,1,88,
3842,1261,25,3,475,
3843,1262,21,3,110,5
3844,1262,12,1,185,5
3845,1262,14,3,1250,5
3846,1262,8,1,210,5
3847,1263,22,2,132,10
3848,1263,19,3,74,10
3849,1263,6,2,145,10
3850,1264,20,3,620,3
3851,1265,9,3,390,2
3852,1265,27,1,720,2
3853,1265,18,2,430,2
3854,1265,19,2,74,2
3855,1265,10,3,275,2
3856,1266,3,2,740,6
3857,1266,3,3,740,6
3858,1266,21,2,110,6
3859,1266,13,2,980,6
3860,1266,17,2,8900,6
3861,1267,7,3,1460,9
3862,1267,13,3,980,9
3863,1267,14,2,1250,9
3864,1268,1,1,1280,1
3865,1268,8,1,210,1
3866,1269,25,2,475,
3867,1269,6,1,145,
3868,1269,9,3,390,
3869,1269,26,2,340,
3870,1269,7,2,1460,
3871,1270,10,2,275,9
3872,1270,16,3,5200,9
3873,1271,7,3,1460,11
3874,1271,1,3,1280,11
3875,1271,8,1,210,11
3876,1271,1,2,1280,11
3877,1272,12,1,185,12
3878,1272,4,1,92,12
3879,1272,29,1,580,12
3880,1272,30,3,46,12
3881,1272,28,3,390,12
3882,1273,19,3,74,9
3883,1273,23,3,98,9
3884,1273,7,1,1460,9
3885,1273,6,1,145,9
3886,1273,14,1,1250,9
3887,1274,2,2,18400,3
3888,1274,14,1,1250,3
3889,1274,10,1,275,3
3890,1275,21,1,110,2
3891,1275,10,3,275,2
3892,1275,21,1,110,2
3893,1275,16,1,5200,2
3894,1276,30,2,46,10
3895,1276,22,1,132,10
3896,1276,27,1,720,10
3897,1276,22,1,132,10
3898,1276,8,2,210,10
3899,1277,12,2,185,
3900,1277,7,2,1460,
3901,1277,26,3,340,
3902,1277,24,3,260,
3903,1277,13,1,980,
3904,1278,19,1,74,6
3905,1278,27,3,720,6
3906,1278,15,1,360,6
3907,1279,9,1,390,12
3908,1280,30,2,46,12
3909,1280,30,1,46,12
3910,1280,6,1,145,12
3911,1280,29,2,580,12
3912,1281,24,3,260,1
3913,1281,2,1,18400,1
3914,1281,24,3,260,1
3915,1281,30,2,46,1
3916,1281,23,1,98,1
3917,1282,22,2,132,12
3918,1282,16,3,5200,12
3919,1282,19,2,74,12
3920,1282,22,1,132,12
3921,1283,4,1,92,7
3922,1283,30,1,46,7
3923,1283,30,2,46,7
3924,1283,8,2,210,7
3925,1283,6,1,145,7
3926,1284,12,1,185,11
3927,1284,3,3,740,11
3928,1284,19,2,74,11
3929,1284,19,2,74,11
3930,1285,31,3,88,
3931,1285,16,3,5200,
3932,1285,19,3,74,
3933,1285,20,2,620,
3934,1286,20,3,620,4
3935,1286,2,2,18400,4
3936,1287,23,2,98,6
3937,1288,22,2,132,11
3938,1289,16,3,5200,2
3939,1289,30,2,46,2
3940,1290,25,2,475,7
3941,1290,31,1,88,7
3942,1291,4,2,92,11
3943,1291,15,1,360,11
3944,1292,14,2,1250,7
3945,1292,9,2,390,7
3946,1292,27,3,720,7
3947,1293,3,2,740,
3948,1293,10,1,275,
3949,1294,1,2,1280,1
3950,1295,19,2,74,8
3951,1295,6,2,145,8
3952,1296,4,1,92,4
3953,1296,21,3,110,4
3954,1296,3,1,740,4
3955,1296,13,3,980,4
3956,1297,31,2,88,10
3957,1297,14,1,1250,10
3958,1297,14,3,1250,10
3959,1298,25,1,475,6
3960,1299,30,2,46,2
3961,1300,27,1,720,7
3962,1300,25,1,475,7
3963,1300,8,2,210,7
3964,1300,13,3,980,7
3965,1300,31,1,88,7
3966,1301,10,1,275,
3967,1301,20,1,620,
3968,1302,7,3,1460,2
3969,1302,9,1,390,2
3970,1302,12,3,185,2
3971,1302,22,1,132,2
3972,1303,13,3,980,9
3973,1303,9,2,390,9
3974,1304,17,3,8900,6
3975,1304,19,2,74,6
3976,1304,9,1,390,6
3977,1304,31,1,88,6
3978,1305,27,1,720,3
3979,1305,3,2,740,3
3980,1305,13,2,980,3
3981,1305,2,1,18400,3
3982,1306,18,3,430,6
3983,1306,21,2,110,6
3984,1306,20,2,620,6
3985,1306,27,1,720,6
3986,1306,10,2,275,6
3987,1307,30,3,46,4
3988,1308,5,2,680,2
3989,1308,14,3,1250,2
3990,1308,23,3,98,2
3991,1309,6,1,145,
3992,1309,4,1,92,
3993,1309,29,1,580,
3994,1309,25,1,475,
3995,1309,6,3,145,
3996,1310,4,1,92,6
3997,1310,1,2,1280,6
3998,1310,27,2,720,6
3999,1310,15,3,360,6
4000,1310,11,3,520,6
4001,1311,22,2,132,2
4002,1311,26,2,340,2
4003,1311,18,2,430,2
4004,1312,26,1,340,6
4005,1313,4,2,92,9
4006,1313,2,3,18400,9
4007,1313,9,3,390,9
4008,1313,10,2,275,9
4009,1314,4,1,92,6
4010,1314,23,2,98,6
4011,1314,23,2,98,6
4012,1314,7,3,1460,6
4013,1314,7,3,1460,6
4014,1315,17,3,8900,10
4015,1315,9,2,390,10
4016,1315,25,3,475,10
4017,1316,28,1,390,10
4018,1316,5,2,680,10
4019,1316,15,1,360,10
4020,1317,3,3,740,
4021,1318,26,2,340,7
4022,1319,10,2,275,3
4023,1319,15,1,360,3
4024,1319,9,2,390,3
4025,1319,4,1,92,3
4026,1319,14,1,1250,3
4027,1320,13,1,980,1
4028,1320,5,3,680,1
4029,1321,8,3,210,4
4030,1321,27,3,720,4
4031,1321,26,2,340,4
4032,1321,20,2,620,4
4033,1321,20,3,620,4
4034,1322,31,1,88,3
4035,1322,13,2,980,3
4036,1322,27,2,720,3
4037,1322,31,3,88,3
4038,1322,3,2,740,3
4039,1323,21,1,110,7
4040,1323,13,3,980,7
4041,1323,6,3,145,7
4042,1323,31,1,88,7
4043,1323,15,2,360,7
4044,1324,2,3,18400,7
4045,1324,3,1,740,7
4046,1324,30,2,46,7
4047,1325,30,2,46,
4048,1325,10,3,275,
4049,1325,29,2,580,
4050,1326,29,2,580,2
4051,1327,19,2,74,5
4052,1327,20,3,620,5
4053,1328,29,2,580,2
4054,1328,25,1,475,2
4055,1328,22,1,132,2
4056,1328,17,3,8900,2
4057,1328,10,2,275,2
4058,1329,30,2,46,1
4059,1330,1,2,1280,1
4060,1330,30,1,46,1
4061,1330,30,2,46,1
4062,1331,3,3,740,5
4063,1331,10,1,275,5
4064,1331,3,1,740,5
4065,1331,7,1,1460,5
4066,1332,10,2,275,5
4067,1332,21,2,110,5
4068,1332,22,1,132,5
4069,1332,9,2,390,5
4070,1333,11,1,520,
4071,1333,7,1,1460,
4072,1333,21,2,110,
4073,1333,27,3,720,
4074,1334,26,3,340,12
4075,1334,3,2,740,12
4076,1334,25,1,475,12
4077,1335,30,1,46,11
4078,1335,25,2,475,11
4079,1335,23,1,98,11
4080,1336,29,3,580,5
4081,1336,20,1,620,5
4082,1337,31,3,88,12
4083,1338,13,2,980,3
4084,1338,31,3,88,3
4085,1338,1,1,1280,3
4086,1338,26,2,340,3
4087,1339,31,1,88,12
4088,1339,23,2,98,12
4089,1339,30,2,46,12
4090,1339,1,2,1280,12
4091,1339,13,1,980,12
4092,1340,17,1,8900,3
4093,1340,3,2,740,3
4094,1341,7,2,1460,
4095,1341,7,1,1460,
4096,1341,20,3,620,
4097,1341,14,2,1250,
4098,1342,13,3,980,10
4099,1342,1,3,1280,10
4100,1343,14,2,1250,4
4101,1343,15,3,360,4
4102,1344,29,2,580,8
4103,1345,3,1,740,6
4104,1345,11,1,520,6
4105,1346,12,2,185,2
4106,1347,6,1,145,7
4107,1347,1,2,1280,7
4108,1347,27,3,720,7
4109,1347,30,2,46,7
4110,1348,30,3,46,5
4111,1348,25,2,475,5
4112,1348,25,3,475,5
4113,1348,7,3,1460,5
4114,1349,21,3,110,
4115,1349,8,1,210,
4116,1349,5,1,680,
4117,1349,6,2,145,
4118,1350,7,3,1460,4
4119,1350,11,3,520,4
4120,1351,29,1,580,12
4121,1351,19,1,74,12
4122,1351,12,2,185,12
4123,1352,8,1,210,8
4124,1352,4,1,92,8
4125,1352,16,2,5200,8
4126,1352,28,1,390,8
4127,1352,31,1,88,8
4128,1353,22,3,132,5
4129,1353,28,1,390,5
4130,1353,5,1,680,5
4131,1353,4,1,92,5
4132,1354,10,1,275,10
4133,1354,13,2,980,10
4134,1355,5,2,680,2
4135,1355,8,1,210,2
4136,1355,7,1,1460,2
4137,1355,28,1,390,2
4138,1355,6,2,145,2
4139,1356,14,1,1250,7
4140,1356,26,1,340,7
4141,1356,4,2,92,7
4142,1357,31,1,88,
4143,1357,25,1,475,
4144,1358,15,3,360,1
4145,1358,20,1,620,1
4146,1358,4,3,92,1
4147,1359,9,3,390,6
4148,1359,22,3,132,6
4149,1359,31,2,88,6
4150,1359,31,1,88,6
4151,1360,10,1,275,9
4152,1360,23,2,98,9
4153,1360,20,1,620,9
4154,1360,21,1,110,9
4155,1360,27,3,720,9
4156,1361,5,3,680,3
4157,1361,28,2,390,3
4158,1362,23,3,98,2
4159,1362,13,2,980,2
4160,1363,1,1,1280,2
4161,1363,1,3,1280,2
4162,1364,10,1,275,3
4163,1364,15,1,360,3
4164,1364,26,3,340,3
4165,1365,5,2,680,
4166,1365,14,1,1250,
4167,1365,1,2,1280,
4168,1366,21,3,110,3
4169,1366,26,2,340,3
4170,1366,31,1,88,3
4171,1366,11,2,520,3
4172,1366,17,3,8900,3
4173,1367,31,2,88,2
4174,1367,15,2,360,2
4175,1367,21,1,110,2
4176,1368,4,1,92,11
4177,1369,8,1,210,6
4178,1369,26,3,340,6
4179,1369,30,2,46,6
4180,1369,23,1,98,6
4181,1370,18,2,430,3
4182,1371,29,3,580,5
4183,1371,5,2,680,5
4184,1371,5,3,680,5
4185,1371,29,3,580,5
4186,1372,11,1,520,11
4187,1372,18,1,430,11
4188,1372,16,2,5200,11
4189,1372,11,3,520,11
4190,1373,18,2,430,
4191,1373,12,1,185,
4192,1373,19,2,74,
4193,1373,20,1,620,
4194,1373,14,1,1250,
4195,1374,11,1,520,11
4196,1374,14,2,1250,11
4197,1374,15,1,360,11
4198,1374,10,3,275,11
4199,1374,16,1,5200,11
4200,1375,11,3,520,4
4201,1375,8,3,210,4
4202,1375,3,1,740,4
4203,1375,3,3,740,4
4204,1375,14,2,1250,4
4205,1376,3,2,740,11
4206,1376,25,3,475,11
4207,1376,6,2,145,11
4208,1376,21,2,110,11
4209,1377,14,3,1250,7
4210,1378,15,2,360,3
4211,1378,30,1,46,3
4212,1378,1,3,1280,3
4213,1378,31,2,88,3
4214,1379,21,1,110,8
4215,1380,17,2,8900,2
4216,1380,11,1,520,2
4217,1380,23,2,98,2
4218,1381,5,2,680,
4219,1381,28,1,390,
4220,1382,26,1,340,4
4221,1382,24,1,260,4
4222,1382,29,2,580,4
4223,1382,21,1,110,4
4224,1382,19,2,74,4
4225,1383,15,3,360,10
4226,1383,9,3,390,10
4227,1383,20,3,620,10
4228,1383,22,3,132,10
4229,1383,13,1,980,10
4230,1384,14,3,1250,6
4231,1384,2,1,18400,6
4232,1384,20,2,620,6
4233,1384,8,2,210,6
4234,1384,7,3,1460,6
4235,1385,22,3,132,3
4236,1385,25,3,475,3
4237,1385,25,2,475,3
4238,1385,21,1,110,3
4239,1385,14,2,1250,3
4240,1386,11,1,520,12
4241,1387,8,1,210,1
4242,1388,10,3,275,12
4243,1388,13,1,980,12
4244,1388,8,1,210,12
4245,1389,22,2,132,
4246,1389,4,1,92,
4247,1389,19,1,74,
4248,1389,2,3,18400,
4249,1390,6,2,145,5
4250,1390,7,3,1460,5
4251,1391,8,1,210,8
4252,1391,13,1,980,8
4253,1391,6,2,145,8
4254,1391,4,2,92,8
4255,1391,1,3,1280,8
4256,1392,13,3,980,4
4257,1393,15,2,360,4
4258,1393,11,1,520,4
4259,1394,22,2,132,2
4260,1395,9,1,390,3
4261,1395,18,1,430,3
4262,1395,12,1,185,3
4263,1395,23,2,98,3
4264,1396,4,3,92,8
4265,1396,3,3,740,8
4266,1396,23,1,98,8
4267,1397,20,1,620,
4268,1397,3,2,740,
4269,1397,23,3,98,
4270,1397,21,3,110,
4271,1398,10,1,275,1
4272,1398,12,1,185,1
4273,1398,19,3,74,1
4274,1399,22,3,132,11
4275,1399,29,1,580,11
4276,1399,8,1,210,11
4277,1400,7,2,1460,6
4278,1400,27,1,720,6
4279,1400,9,3,390,6
4280,1400,18,1,430,6
4281,1401,14,1,1250,11
4282,1402,6,3,145,10
4283,1402,14,1,1250,10
4284,1402,6,2,145,10
4285,1402,22,3,132,10
4286,1403,24,3,260,1
4287,1403,5,1,680,1
4288,1403,6,3,145,1
4289,1404,7,3,1460,4
4290,1404,18,2,430,4
4291,1404,4,2,92,4
4292,1404,20,2,620,4
4293,1404,23,2,98,4
4294,1405,14,1,1250,
4295,1406,6,2,145,2
4296,1407,7,2,1460,8
4297,1407,12,1,185,8
4298,1407,6,2,145,8
4299,1407,30,1,46,8
4300,1407,8,1,210,8
4301,1408,6,2,145,4
4302,1408,23,2,98,4
4303,1408,4,2,92,4
4304,1408,17,1,8900,4
4305,1408,7,2,1460,4
4306,1409,11,1,520,8
4307,1409,23,1,98,8
4308,1409,15,2,360,8
4309,1410,19,3,74,9
4310,1410,14,1,1250,9
4311,1410,6,2,145,9
4312,1411,6,3,145,2
4313,1411,16,1,5200,2
4314,1411,20,2,620,2
4315,1411,16,2,5200,2
4316,1412,21,1,110,4
4317,1412,11,2,520,4
4318,1412,6,3,145,4
4319,1412,30,2,46,4
4320,1413,1,2,1280,
4321,1413,5,1,680,
4322,1413,8,2,210,
4323,1413,3,1,740,
4324,1414,29,3,580,12
4325,1414,31,3,88,12
4326,1414,3,1,740,12
4327,1414,28,3,390,12
4328,1414,1,3,1280,12
4329,1415,25,2,475,10
4330,1415,17,1,8900,10
4331,1415,22,2,132,10
4332,1416,11,2,520,3
4333,1416,24,1,260,3
4334,1416,22,1,132,3
4335,1416,19,2,74,3
4336,1417,1,2,1280,3
4337,1417,9,1,390,3
4338,1417,23,1,98,3
4339,1417,14,2,1250,3
4340,1417,8,3,210,3
4341,1418,11,2,520,7
4342,1419,26,3,340,5
4343,1419,24,1,260,5
4344,1419,31,3,88,5
4345,1420,28,3,390,5
4346,1420,8,2,210,5
4347,1420,2,2,18400,5
4348,1420,30,1,46,5
4349,1421,23,1,98,
4350,1421,3,1,740,
4351,1421,16,1,5200,
4352,1421,4,3,92,
4353,1422,13,2,980,2
4354,1422,7,3,1460,2
4355,1422,18,2,430,2
4356,1423,4,3,92,4
4357,1423,27,3,720,4
4358,1423,27,2,720,4
4359,1423,5,1,680,4
4360,1424,21,1,110,2
4361,1424,13,2,980,2
4362,1425,2,3,18400,8
4363,1425,5,1,680,8
4364,1425,4,3,92,8
4365,1425,23,3,98,8
4366,1425,27,3,720,8
4367,1426,19,3,74,2
4368,1426,23,3,98,2
4369,1426,17,2,8900,2
4370,1427,15,1,360,3
4371,1428,18,3,430,12
4372,1428,21,3,110,12
4373,1429,31,3,88,
4374,1429,30,1,46,
4375,1429,17,2,8900,
4376,1429,8,3,210,
4377,1430,23,2,98,1
4378,1430,25,1,475,1
4379,1430,18,2,430,1
4380,1431,21,2,110,11
4381,1431,30,1,46,11
4382,1432,19,2,74,8
4383,1433,18,1,430,2
4384,1433,30,3,46,2
4385,1434,16,1,5200,10
4386,1434,9,2,390,10
4387,1435,8,2,210,4
4388,1435,29,1,580,4
4389,1435,4,3,92,4
4390,1435,21,2,110,4
4391,1436,12,1,185,11
4392,1437,14,1,1250,
4393,1437,5,3,680,
4394,1437,31,3,88,
4395,1437,29,1,580,
4396,1438,16,2,5200,12
4397,1438,22,1,132,12
4398,1439,1,1,1280,6
4399,1439,18,3,430,6
4400,1439,6,3,145,6
4401,1439,21,1,110,6
4402,1439,14,1,1250,6
4403,1440,29,1,580,10
4404,1440,22,3,132,10
4405,1441,7,2,1460,2
4406,1442,15,1,360,8
4407,1443,21,2,110,11
4408,1444,29,2,580,9
4409,1444,27,3,720,9
4410,1445,16,3,5200,
4411,1445,14,2,1250,
4412,1445,17,2,8900,
