post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
891,,instagram,pg_instagram_00000891,Influencer review mentions Waterline SUP Board 5; Continuity Supply Ops sentiment and conversion likelihood improved,2026-04-12T21:30:33Z,8133,1162,383,98930,0.892,,143,rising,,2026-04-13T09:16:48Z
892,386,twitter,pg_twitter_00000892,Inventory transfer signal raised for CoastalDry Duffel 5; BatteryStreet Fitness Tech west-region stock is below plan,2026-04-11T10:26:56Z,886,56,44,387,0.357,,144,normal,,2026-04-13T09:16:48Z
893,369,instagram,pg_instagram_00000893,Assortment planner flagged substitute demand for TeamPack Sideline Bundle 5; TrendWatch Market Signals pickup incentives should be tested,2026-03-26T11:09:15Z,5444,914,919,83858,0.877,,145,rising,,2026-04-13T09:16:48Z
894,431,twitter,pg_twitter_00000894,Customer propensity model ranked Dynamic Price Match Bundle 5; Safety Updates Desk loyalty audience likely to convert,2026-04-12T13:55:12Z,191,49,9,19071,0.88,,146,normal,,2026-04-13T09:16:48Z
895,50,threads,pg_threads_00000895,Safety update references Returns Audit Starter Kit 5; MarketPulse Sports Signals store teams should confirm return reason codes,2026-04-03T14:02:00Z,399,31,17,19731,0.515,,147,normal,,2026-04-13T09:16:48Z
896,421,twitter,pg_twitter_00000896,Peak season forecast raised for Product Image Enrichment Pack 5; StoreOps demand multiplier is accelerating,2026-04-09T09:58:30Z,518,81,16,10644,0.006,,148,normal,,2026-04-13T09:16:48Z
897,283,threads,pg_threads_00000897,Marketplace listing change mentions Store Master Info Kit 5; AssortmentDesk channel margin should be monitored,2026-04-13T02:24:28Z,3144,1105,823,72062,0.421,,149,rising,,2026-04-13T09:16:48Z
898,66,instagram,pg_instagram_00000898,Store master update affects Customer Propensity Offer Pack 5; LedgerGrade Product Data location eligibility needs validation,2026-04-12T21:25:12Z,329,34,15,12772,0.74,,150,normal,,2026-04-13T09:16:48Z
899,16,instagram,pg_instagram_00000899,Lakehouse catalog enrichment matched SummitStride Trail Runner 6; Specialty Gear Exchange semantic search coverage improved,2026-04-05T14:09:49Z,5750,1348,119,195465,0.872,,151,rising,,2026-04-13T09:16:48Z
900,466,twitter,pg_twitter_00000900,Operations signal added RidgeRunner Hiking Boot 6; NorthStar Pickup allocation workflow requested,2026-03-29T20:40:57Z,264,69,27,2005,0.818,,152,normal,,2026-04-13T09:16:48Z
901,65,threads,pg_threads_00000901,PeakGear Core saw creator demand spike for VelocityFit Court Shoe 6; store allocation should be reviewed,2026-04-06T13:40:08Z,577,44,34,14516,0.475,,153,normal,,2026-04-13T09:16:48Z
902,16,instagram,pg_instagram_00000902,Dynamic price match alert references GoldLayer Training Hoodie 6; SummitTrail Outfitters competitor pricing moved in two regions,2026-03-23T06:02:49Z,550,78,41,18118,0.896,,154,normal,,2026-04-13T09:16:48Z
903,295,tiktok,pg_tiktok_00000903,POS transaction surge detected for SilverRidge Trail Shell 6; RidgeRunner Performance replenishment plan should be refreshed,2026-04-10T04:25:27Z,559,43,24,14693,0.667,,155,normal,,2026-04-13T09:16:48Z
904,,youtube,pg_youtube_00000904,Returns audit note mentions BronzeTrail Base Tee 6; VelocityFit Devices product content and sizing guidance need review,2026-03-25T00:47:42Z,567,95,8,10259,0.45,,156,normal,,2026-04-13T09:16:48Z
905,,threads,pg_threads_00000905,Store pickup demand increased for MotionFlex Compression Tight 6; AlpineForge Gear nearby inventory should be repositioned,2026-04-13T09:15:39Z,310,51,30,1252,0.425,,157,normal,,2026-04-13T09:16:48Z
906,114,youtube,pg_youtube_00000906,E-commerce search trend rising for StormGuard Rain Jacket 6; Trailhead Team Sales campaign targeting score improved,2026-04-08T15:16:51Z,253,61,39,17853,0.732,,158,normal,,2026-04-13T09:16:48Z
907,48,twitter,pg_twitter_00000907,Weather and trail conditions lifted demand for ZeroCopy Hydration Vest 6; GearPay Commerce regional forecast moved up,2026-03-25T09:01:55Z,233,1,13,9169,0.295,,159,normal,,2026-04-13T09:16:48Z
908,120,threads,pg_threads_00000908,B2B team order inquiry references SilverRidge Backpack 35L 6; PackGuard Returns Audit school athletics pipeline is increasing,2026-04-08T08:59:37Z,539,44,14,4421,0.751,,160,normal,,2026-04-13T09:16:48Z
909,66,instagram,pg_instagram_00000909,Product image enrichment requested for TrailForge Trekking Poles 6; UrbanCourt Sports catalog completeness needs attention,2026-03-23T13:38:18Z,886,27,3,2364,0.329,,161,normal,,2026-04-13T09:16:48Z
910,292,youtube,pg_youtube_00000910,Product manual search spike mentions SummitCore Sleeping Bag 6; EcoPeak Active service content should be promoted,2026-04-13T07:42:05Z,334317,39565,38395,4130192,0.394,,162,mega_viral,,2026-04-13T09:16:48Z
911,170,threads,pg_threads_00000911,Influencer review mentions ApexCamp 3P Tent 6; LoyaltyPeak Offers sentiment and conversion likelihood improved,2026-04-13T04:06:42Z,479,50,3,19978,0.526,,163,normal,,2026-04-13T09:16:48Z
912,77,tiktok,pg_tiktok_00000912,Inventory transfer signal raised for PulseTrack GPS Watch 6; Catalyst Safety Gear west-region stock is below plan,2026-03-22T15:49:04Z,72,45,3,18752,-0.23,,164,normal,,2026-04-13T09:16:48Z
913,87,tiktok,pg_tiktok_00000913,Assortment planner flagged substitute demand for ApexBand HR Sensor 6; NorthStar Outdoor Advisors pickup incentives should be tested,2026-04-08T16:02:17Z,461,57,22,741,-0.081,,165,normal,,2026-04-13T09:16:48Z
914,236,instagram,pg_instagram_00000914,Customer propensity model ranked CadencePro Bike Computer 6; GulfRun Supply loyalty audience likely to convert,2026-04-07T09:58:00Z,6461,1851,932,147482,0.345,,166,rising,,2026-04-13T09:16:48Z
915,30,threads,pg_threads_00000915,Safety update references RecoveryPulse Massage Sleeve 6; Midwest Pickup Network store teams should confirm return reason codes,2026-04-03T02:35:26Z,3720,1086,199,23707,0.948,,167,rising,,2026-04-13T09:16:48Z
916,26,instagram,pg_instagram_00000916,Peak season forecast raised for PowerRack Adjustable Kettlebell 6; Pacific Commerce Network demand multiplier is accelerating,2026-04-13T08:54:53Z,541,19,25,10285,0.08,,168,normal,,2026-04-13T09:16:48Z
917,17,tiktok,pg_tiktok_00000917,Marketplace listing change mentions CoreBalance Yoga Kit 6; ReturnSure Labs channel margin should be monitored,2026-04-01T21:15:58Z,5539,1593,300,49623,-0.033,,169,rising,,2026-04-13T09:16:48Z
918,,twitter,pg_twitter_00000918,Store master update affects CourtCore Basketball 6; RouteOne Fulfillment location eligibility needs validation,2026-04-11T20:35:08Z,4542,267,369,93510,0.75,,170,rising,,2026-04-13T09:16:48Z
919,228,twitter,pg_twitter_00000919,Lakehouse catalog enrichment matched GoalLine Team Kit 6; Waterline Outdoor semantic search coverage improved,2026-04-10T04:32:38Z,946,8,18,11540,0.213,,171,normal,,2026-04-13T09:16:48Z
920,40,threads,pg_threads_00000920,Operations signal added DiamondPro Baseball Glove 6; RecoveryFit Wellness allocation workflow requested,2026-04-08T22:55:07Z,775,51,46,17971,-0.012,,172,normal,,2026-04-13T09:16:48Z
921,117,tiktok,pg_tiktok_00000921,ElectraRide Devices saw creator demand spike for Waterline SUP Board 6; store allocation should be reviewed,2026-03-23T09:26:02Z,323,46,21,10104,0.946,,173,normal,,2026-04-13T09:16:48Z
922,375,tiktok,pg_tiktok_00000922,Dynamic price match alert references CoastalDry Duffel 6; ReCycle Outdoor Exchange competitor pricing moved in two regions,2026-04-13T09:12:41Z,178,95,33,8400,0.535,,174,normal,,2026-04-13T09:16:48Z
923,425,tiktok,pg_tiktok_00000923,POS transaction surge detected for TeamPack Sideline Bundle 6; DemandDesk Analytics replenishment plan should be refreshed,2026-04-11T07:43:53Z,38,62,6,19007,0.429,,175,normal,,2026-04-13T09:16:48Z
924,420,tiktok,pg_tiktok_00000924,Returns audit note mentions Dynamic Price Match Bundle 6; HealthPeak Wearables product content and sizing guidance need review,2026-03-30T06:07:31Z,37,81,2,5140,0.416,,176,normal,,2026-04-13T09:16:48Z
925,291,twitter,pg_twitter_00000925,Store pickup demand increased for Returns Audit Starter Kit 6; CleanTrail Apparel nearby inventory should be repositioned,2026-04-06T22:16:02Z,257,87,0,19899,0.299,,177,normal,,2026-04-13T09:16:48Z
926,64,youtube,pg_youtube_00000926,E-commerce search trend rising for Product Image Enrichment Pack 6; BridgeLine B2B Gear campaign targeting score improved,2026-03-27T11:26:44Z,350,87,32,13583,-0.244,,178,normal,,2026-04-13T09:16:48Z
927,358,threads,pg_threads_00000927,Weather and trail conditions lifted demand for Store Master Info Kit 6; StockGuard Advisors regional forecast moved up,2026-04-08T05:52:34Z,224,18,6,10228,0.873,,179,normal,,2026-04-13T09:16:48Z
928,,twitter,pg_twitter_00000928,B2B team order inquiry references Customer Propensity Offer Pack 6; FinePoint Digital school athletics pipeline is increasing,2026-03-26T04:23:16Z,278,20,6,18997,0.239,,180,normal,,2026-04-13T09:16:48Z
929,468,threads,pg_threads_00000929,Product image enrichment requested for SummitStride Trail Runner 7; Portside Outdoor Supply catalog completeness needs attention,2026-04-06T08:37:16Z,635,24,44,6417,0.573,,181,normal,,2026-04-13T09:16:48Z
930,,threads,pg_threads_00000930,Product manual search spike mentions RidgeRunner Hiking Boot 7; AltitudeYield Gear service content should be promoted,2026-04-11T15:55:26Z,45119,2823,4504,689795,0.865,,182,viral,,2026-04-13T09:16:48Z
931,320,tiktok,pg_tiktok_00000931,Influencer review mentions VelocityFit Court Shoe 7; PurePack Travel sentiment and conversion likelihood improved,2026-04-11T17:26:26Z,591,38,20,3404,0.248,,183,normal,,2026-04-13T09:16:48Z
932,227,tiktok,pg_tiktok_00000932,Inventory transfer signal raised for GoldLayer Training Hoodie 7; SiliconFit Labs west-region stock is below plan,2026-04-12T17:17:42Z,845,89,22,15247,0.74,,184,normal,,2026-04-13T09:16:48Z
933,331,twitter,pg_twitter_00000933,Assortment planner flagged substitute demand for SilverRidge Trail Shell 7; CarbonActive Outdoor pickup incentives should be tested,2026-04-11T19:39:19Z,257145,79216,49739,14078875,0.645,,185,mega_viral,,2026-04-13T09:16:48Z
934,434,instagram,pg_instagram_00000934,Customer propensity model ranked BronzeTrail Base Tee 7; ReturnGuard Operations loyalty audience likely to convert,2026-03-26T07:43:40Z,3832,1100,227,79454,0.517,,186,rising,,2026-04-13T09:16:48Z
935,180,threads,pg_threads_00000935,Safety update references MotionFlex Compression Tight 7; GearVault Product Data store teams should confirm return reason codes,2026-03-23T16:32:03Z,176504,78710,20526,9007230,0.342,,187,mega_viral,,2026-04-13T09:16:48Z
936,25,threads,pg_threads_00000936,Peak season forecast raised for SummitStride Trail Runner; Coastal Perimeter Surf demand multiplier is accelerating,2026-04-07T09:49:54Z,20,26,13,10977,0.243,,1,normal,,2026-04-13T09:16:48Z
937,83,twitter,pg_twitter_00000937,Marketplace listing change mentions RidgeRunner Hiking Boot; CivicSure Team Sports channel margin should be monitored,2026-03-27T21:28:04Z,93,98,3,13366,0.215,,2,normal,,2026-04-13T09:16:48Z
938,177,tiktok,pg_tiktok_00000938,Store master update affects VelocityFit Court Shoe; IPA Direct Equipment location eligibility needs validation,2026-04-10T05:11:46Z,426,11,25,4188,0.587,,3,normal,,2026-04-13T09:16:48Z
939,218,twitter,pg_twitter_00000939,Lakehouse catalog enrichment matched GoldLayer Training Hoodie; ApexOne Outdoors semantic search coverage improved,2026-03-30T04:02:17Z,508,89,45,1937,0.209,,4,normal,,2026-04-13T09:16:48Z
940,224,youtube,pg_youtube_00000940,Operations signal added SilverRidge Trail Shell; Propel Performance allocation workflow requested,2026-03-28T19:37:03Z,687,73,48,8833,0.592,,5,normal,,2026-04-13T09:16:48Z
941,364,instagram,pg_instagram_00000941,Continuity Supply Ops saw creator demand spike for BronzeTrail Base Tee; store allocation should be reviewed,2026-03-29T06:09:13Z,168,0,48,12506,0.31,,6,normal,,2026-04-13T09:16:48Z
942,,tiktok,pg_tiktok_00000942,Dynamic price match alert references MotionFlex Compression Tight; BatteryStreet Fitness Tech competitor pricing moved in two regions,2026-04-13T01:19:18Z,516,3,27,5631,0.702,,7,normal,,2026-04-13T09:16:48Z
943,251,twitter,pg_twitter_00000943,POS transaction surge detected for StormGuard Rain Jacket; TrendWatch Market Signals replenishment plan should be refreshed,2026-04-13T07:17:19Z,5865,301,886,190750,0.94,,8,rising,,2026-04-13T09:16:48Z
944,32,tiktok,pg_tiktok_00000944,Returns audit note mentions ZeroCopy Hydration Vest; Safety Updates Desk product content and sizing guidance need review,2026-04-06T14:06:24Z,1741,1423,958,182983,0.579,,9,rising,,2026-04-13T09:16:48Z
945,42,tiktok,pg_tiktok_00000945,Store pickup demand increased for SilverRidge Backpack 35L; MarketPulse Sports Signals nearby inventory should be repositioned,2026-04-12T22:18:21Z,67,29,18,10631,-0.205,,10,normal,,2026-04-13T09:16:48Z
946,265,tiktok,pg_tiktok_00000946,E-commerce search trend rising for TrailForge Trekking Poles; StoreOps campaign targeting score improved,2026-04-08T15:28:11Z,5585,510,291,30210,0.882,,11,rising,,2026-04-13T09:16:48Z
947,333,threads,pg_threads_00000947,Weather and trail conditions lifted demand for SummitCore Sleeping Bag; AssortmentDesk regional forecast moved up,2026-03-27T23:33:02Z,24343,14456,1829,294962,-0.247,,12,viral,,2026-04-13T09:16:48Z
948,480,tiktok,pg_tiktok_00000948,B2B team order inquiry references ApexCamp 3P Tent; LedgerGrade Product Data school athletics pipeline is increasing,2026-03-25T05:50:31Z,140,4,28,14567,0.843,,13,normal,,2026-04-13T09:16:48Z
949,115,threads,pg_threads_00000949,Product image enrichment requested for PulseTrack GPS Watch; Specialty Gear Exchange catalog completeness needs attention,2026-03-24T11:56:41Z,874,71,35,19124,0.533,,14,normal,,2026-04-13T09:16:48Z
950,9,youtube,pg_youtube_00000950,Product manual search spike mentions ApexBand HR Sensor; NorthStar Pickup service content should be promoted,2026-04-12T18:50:17Z,6099,1628,272,194572,0.94,,15,rising,,2026-04-13T09:16:48Z
951,386,twitter,pg_twitter_00000951,Influencer review mentions CadencePro Bike Computer; PeakGear Core sentiment and conversion likelihood improved,2026-03-26T11:01:36Z,471,23,40,15833,0.867,,16,normal,,2026-04-13T09:16:48Z
952,433,threads,pg_threads_00000952,Inventory transfer signal raised for RecoveryPulse Massage Sleeve; SummitTrail Outfitters west-region stock is below plan,2026-04-13T03:33:48Z,7618,1879,216,125286,0.651,,17,rising,,2026-04-13T09:16:48Z
953,,twitter,pg_twitter_00000953,Assortment planner flagged substitute demand for PowerRack Adjustable Kettlebell; RidgeRunner Performance pickup incentives should be tested,2026-04-13T01:08:42Z,40746,6459,3533,319447,0.646,,18,viral,,2026-04-13T09:16:48Z
954,64,youtube,pg_youtube_00000954,Customer propensity model ranked CoreBalance Yoga Kit; VelocityFit Devices loyalty audience likely to convert,2026-04-03T13:00:10Z,8083,1367,862,65518,0.439,,19,rising,,2026-04-13T09:16:48Z
955,406,twitter,pg_twitter_00000955,Safety update references CourtCore Basketball; AlpineForge Gear store teams should confirm return reason codes,2026-04-06T13:43:05Z,1830,1369,890,102867,0.922,,20,rising,,2026-04-13T09:16:48Z
956,431,twitter,pg_twitter_00000956,Peak season forecast raised for GoalLine Team Kit; Trailhead Team Sales demand multiplier is accelerating,2026-04-05T04:45:55Z,464,2,39,15336,0.513,,21,normal,,2026-04-13T09:16:48Z
957,509,tiktok,pg_tiktok_00000957,Marketplace listing change mentions DiamondPro Baseball Glove; GearPay Commerce channel margin should be monitored,2026-04-08T02:59:42Z,873,63,22,16533,0.337,,22,normal,,2026-04-13T09:16:48Z
958,237,tiktok,pg_tiktok_00000958,Store master update affects Waterline SUP Board; PackGuard Returns Audit location eligibility needs validation,2026-04-12T20:50:34Z,603,72,0,6656,-0.096,,23,normal,,2026-04-13T09:16:48Z
959,331,twitter,pg_twitter_00000959,Lakehouse catalog enrichment matched CoastalDry Duffel; UrbanCourt Sports semantic search coverage improved,2026-03-21T13:03:48Z,425,30,4,18035,0.661,,24,normal,,2026-04-13T09:16:48Z
960,24,youtube,pg_youtube_00000960,Operations signal added TeamPack Sideline Bundle; EcoPeak Active allocation workflow requested,2026-03-30T04:18:06Z,5641,707,261,177885,0.548,,25,rising,,2026-04-13T09:16:48Z
961,,instagram,pg_instagram_00000961,LoyaltyPeak Offers saw creator demand spike for Dynamic Price Match Bundle; store allocation should be reviewed,2026-04-09T05:08:05Z,2133,712,203,58746,0.2,,26,rising,,2026-04-13T09:16:48Z
962,374,instagram,pg_instagram_00000962,Dynamic price match alert references Returns Audit Starter Kit; Catalyst Safety Gear competitor pricing moved in two regions,2026-04-11T15:42:18Z,328,98,23,12598,0.655,,27,normal,,2026-04-13T09:16:48Z
963,265,tiktok,pg_tiktok_00000963,POS transaction surge detected for Product Image Enrichment Pack; NorthStar Outdoor Advisors replenishment plan should be refreshed,2026-04-07T00:19:29Z,29643,6092,2544,419460,0.927,,28,viral,,2026-04-13T09:16:48Z
964,,youtube,pg_youtube_00000964,Returns audit note mentions Store Master Info Kit; GulfRun Supply product content and sizing guidance need review,2026-03-30T19:50:43Z,700,23,12,4660,0.193,,29,normal,,2026-04-13T09:16:48Z
965,407,youtube,pg_youtube_00000965,Store pickup demand increased for Customer Propensity Offer Pack; Midwest Pickup Network nearby inventory should be repositioned,2026-04-06T09:38:12Z,4818,800,662,196951,0.308,,30,rising,,2026-04-13T09:16:48Z
