VENDOR_SK,SOURCE_SYSTEM,SOURCE_VENDOR_ID,VENDOR_NAME,REGION,RATING,ONBOARDING_DATE,INSERT_DT,UPDATE_DT
881,Oracle Fusion,881,Vendor 881,NA,3.4,2023-04-12T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
882,Oracle Fusion,882,Vendor 882,EMEA,4.6,2024-07-22T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
883,Oracle Fusion,883,Vendor 883,APAC,3.8,2021-01-29T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
884,Oracle Fusion,884,Vendor 884,NA,3.3,2025-02-28T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
885,Oracle Fusion,885,Vendor 885,APAC,2.9,2024-11-22T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
886,Oracle Fusion,886,Vendor 886,NA,4.4,2024-03-18T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
887,Oracle Fusion,887,Vendor 887,NA,4.7,2022-11-10T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
888,Oracle Fusion,888,Vendor 888,NA,3.8,2022-06-16T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
889,Oracle Fusion,889,Vendor 889,NA,3.9,2022-06-22T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
890,Oracle Fusion,890,Vendor 890,NA,4,2021-04-24T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
891,Oracle Fusion,891,Vendor 891,LATAM,3.7,2022-10-17T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
892,Oracle Fusion,892,Vendor 892,NA,3.5,2025-04-15T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
893,Oracle Fusion,893,Vendor 893,EMEA,3.2,2024-08-18T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
894,Oracle Fusion,894,Vendor 894,NA,4.9,2021-05-11T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
895,Oracle Fusion,895,Vendor 895,EMEA,4,2022-02-02T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
896,Oracle Fusion,896,Vendor 896,EMEA,3.5,2023-09-20T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
897,Oracle Fusion,897,Vendor 897,NA,3.7,2021-01-30T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
898,Oracle Fusion,898,Vendor 898,NA,4.2,2025-04-15T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
899,Oracle Fusion,899,Vendor 899,NA,3.5,2021-07-29T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
900,Oracle Fusion,900,Vendor 900,APAC,3.2,2023-01-11T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
901,Oracle Fusion,901,Vendor 901,LATAM,4.8,2022-04-23T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
902,Oracle Fusion,902,Vendor 902,NA,3.4,2025-12-19T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
903,Oracle Fusion,903,Vendor 903,EMEA,4,2023-07-03T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
904,Oracle Fusion,904,Vendor 904,NA,3.6,2023-09-09T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
905,Oracle Fusion,905,Vendor 905,APAC,3.7,2022-02-03T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
906,Oracle Fusion,906,Vendor 906,EMEA,4.4,2021-07-09T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
907,Oracle Fusion,907,Vendor 907,NA,3.2,2024-03-23T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
908,Oracle Fusion,908,Vendor 908,APAC,4.4,2023-01-19T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
909,Oracle Fusion,909,Vendor 909,NA,3.3,2022-06-16T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
910,Oracle Fusion,910,Vendor 910,APAC,4.6,2021-01-18T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
911,Oracle Fusion,911,Vendor 911,EMEA,4,2022-04-11T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
912,Oracle Fusion,912,Vendor 912,NA,4.8,2021-02-05T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
913,Oracle Fusion,913,Vendor 913,APAC,4.3,2025-03-26T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
914,Oracle Fusion,914,Vendor 914,LATAM,4.8,2023-01-05T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
915,Oracle Fusion,915,Vendor 915,NA,3.9,2025-01-20T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
916,Oracle Fusion,916,Vendor 916,EMEA,3,2023-03-14T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
917,Oracle Fusion,917,Vendor 917,EMEA,3,2022-03-08T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
918,Oracle Fusion,918,Vendor 918,EMEA,3.5,2021-03-29T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
919,Oracle Fusion,919,Vendor 919,EMEA,4.7,2025-03-02T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
920,Oracle Fusion,920,Vendor 920,NA,3.8,2021-10-03T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
921,Oracle Fusion,921,Vendor 921,EMEA,3,2024-12-17T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
922,Oracle Fusion,922,Vendor 922,NA,4.2,2023-05-27T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
923,Oracle Fusion,923,Vendor 923,EMEA,3.5,2025-10-06T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
924,Oracle Fusion,924,Vendor 924,APAC,3.8,2022-05-17T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
925,Oracle Fusion,925,Vendor 925,APAC,4.2,2022-11-23T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
926,Oracle Fusion,926,Vendor 926,EMEA,4.2,2025-06-10T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
927,Oracle Fusion,927,Vendor 927,APAC,4.8,2025-04-21T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
928,Oracle Fusion,928,Vendor 928,EMEA,4.9,2021-08-23T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
929,Oracle Fusion,929,Vendor 929,LATAM,3.1,2021-01-07T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
930,Oracle Fusion,930,Vendor 930,NA,3.2,2021-02-23T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
931,Oracle Fusion,931,Vendor 931,APAC,4.2,2022-10-29T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
932,Oracle Fusion,932,Vendor 932,NA,3.5,2023-02-14T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
933,Oracle Fusion,933,Vendor 933,EMEA,3,2022-07-19T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
934,Oracle Fusion,934,Vendor 934,NA,4.7,2024-06-06T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
935,Oracle Fusion,935,Vendor 935,APAC,4.3,2024-04-04T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
936,Oracle Fusion,936,Vendor 936,EMEA,3.7,2025-12-06T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
937,Oracle Fusion,937,Vendor 937,APAC,4.7,2021-10-06T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
938,Oracle Fusion,938,Vendor 938,NA,4.6,2025-03-17T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
939,Oracle Fusion,939,Vendor 939,NA,4.3,2023-03-04T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
940,Oracle Fusion,940,Vendor 940,NA,3.3,2024-06-01T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
941,Oracle Fusion,941,Vendor 941,NA,3.7,2024-07-22T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
942,Oracle Fusion,942,Vendor 942,EMEA,3.9,2021-01-17T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
943,Oracle Fusion,943,Vendor 943,EMEA,4,2024-11-06T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
944,Oracle Fusion,944,Vendor 944,APAC,4.9,2025-02-08T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
945,Oracle Fusion,945,Vendor 945,EMEA,3,2025-03-21T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
946,Oracle Fusion,946,Vendor 946,APAC,4.9,2023-11-06T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
947,Oracle Fusion,947,Vendor 947,NA,4.4,2021-08-10T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
948,Oracle Fusion,948,Vendor 948,LATAM,2.9,2025-01-05T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
949,Oracle Fusion,949,Vendor 949,EMEA,3.9,2025-02-19T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
950,Oracle Fusion,950,Vendor 950,EMEA,4.3,2021-07-18T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
951,Oracle Fusion,951,Vendor 951,LATAM,3.4,2022-08-30T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
952,Oracle Fusion,952,Vendor 952,APAC,3.9,2023-03-05T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
953,Oracle Fusion,953,Vendor 953,NA,3,2021-03-30T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
954,Oracle Fusion,954,Vendor 954,NA,3.6,2022-06-09T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
955,Oracle Fusion,955,Vendor 955,NA,4.2,2021-04-23T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
956,Oracle Fusion,956,Vendor 956,NA,4,2025-11-11T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
957,Oracle Fusion,957,Vendor 957,EMEA,3.4,2022-07-12T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
958,Oracle Fusion,958,Vendor 958,NA,4.7,2022-11-24T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
959,Oracle Fusion,959,Vendor 959,LATAM,4.3,2023-02-03T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
960,Oracle Fusion,960,Vendor 960,NA,4.5,2021-04-08T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
961,Oracle Fusion,961,Vendor 961,EMEA,4.6,2021-05-05T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
962,Oracle Fusion,962,Vendor 962,NA,3.4,2025-02-17T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
963,Oracle Fusion,963,Vendor 963,APAC,3,2022-06-15T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
964,Oracle Fusion,964,Vendor 964,NA,2.8,2024-11-03T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
965,Oracle Fusion,965,Vendor 965,NA,3.6,2021-06-09T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
966,Oracle Fusion,966,Vendor 966,EMEA,4,2024-07-04T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
967,Oracle Fusion,967,Vendor 967,APAC,4.8,2023-07-25T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
968,Oracle Fusion,968,Vendor 968,NA,3.7,2021-10-05T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
969,Oracle Fusion,969,Vendor 969,EMEA,4.8,2023-10-11T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
970,Oracle Fusion,970,Vendor 970,NA,3.8,2023-12-30T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
971,Oracle Fusion,971,Vendor 971,EMEA,4.2,2024-05-17T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
972,Oracle Fusion,972,Vendor 972,EMEA,4.1,2025-11-25T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
973,Oracle Fusion,973,Vendor 973,APAC,2.8,2023-05-15T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
974,Oracle Fusion,974,Vendor 974,APAC,3.6,2025-07-20T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
975,Oracle Fusion,975,Vendor 975,NA,4.2,2021-02-19T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
976,Oracle Fusion,976,Vendor 976,NA,2.9,2023-04-02T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
977,Oracle Fusion,977,Vendor 977,NA,3.3,2022-08-06T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
978,Oracle Fusion,978,Vendor 978,NA,3.4,2022-03-16T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
979,Oracle Fusion,979,Vendor 979,NA,2.8,2024-07-02T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
980,Oracle Fusion,980,Vendor 980,NA,4.3,2025-08-19T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
981,Oracle Fusion,981,Vendor 981,NA,3.8,2024-01-24T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
982,Oracle Fusion,982,Vendor 982,EMEA,4.8,2024-02-25T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
983,Oracle Fusion,983,Vendor 983,NA,4.8,2021-07-29T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
984,Oracle Fusion,984,Vendor 984,EMEA,5,2022-05-21T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
985,Oracle Fusion,985,Vendor 985,APAC,3.5,2021-11-12T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
986,Oracle Fusion,986,Vendor 986,NA,4.1,2021-01-19T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
987,Oracle Fusion,987,Vendor 987,EMEA,4,2025-08-26T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
988,Oracle Fusion,988,Vendor 988,APAC,3.4,2021-09-03T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
989,Oracle Fusion,989,Vendor 989,NA,3.5,2023-02-05T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
990,Oracle Fusion,990,Vendor 990,EMEA,4.2,2024-03-26T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
991,Oracle Fusion,991,Vendor 991,NA,4.3,2024-07-08T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
992,Oracle Fusion,992,Vendor 992,EMEA,3.2,2024-06-02T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
993,Oracle Fusion,993,Vendor 993,NA,3.6,2021-12-01T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
994,Oracle Fusion,994,Vendor 994,NA,4.3,2021-03-25T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
995,Oracle Fusion,995,Vendor 995,NA,3.9,2024-05-02T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
996,Oracle Fusion,996,Vendor 996,NA,3.2,2025-02-16T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
997,Oracle Fusion,997,Vendor 997,APAC,4.6,2025-04-18T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
998,Oracle Fusion,998,Vendor 998,EMEA,3.5,2021-10-09T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
999,Oracle Fusion,999,Vendor 999,APAC,4.1,2023-09-15T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
1000,Oracle Fusion,1000,Vendor 1000,LATAM,3,2024-07-30T00:00:00Z,2026-03-29T02:30:28.483044Z,2026-03-29T02:30:28.483044Z
