OPPORTUNITY_SK,OPPORTUNITY_ID,PARTNER_CUSTOMER_SK,STAGE_SK,CREATED_DATE_KEY,EXPECTED_CLOSE_DATE_KEY,AMOUNT_AMT,PROBABILITY_PCT,REGION,IS_CLOSED_FLAG,IS_WON_FLAG,SRC_SYSTEM,CREATED_TS,UPDATED_TS
1736,OPP-5024,2094,4,,20261001,1607000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1737,OPP-5025,2050,6,,20250925,1138000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1738,OPP-5026,2055,5,,20260112,954000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1739,OPP-5027,2049,3,,20260519,1971000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1740,OPP-5029,2099,2,,20260409,516000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1741,OPP-5030,2051,3,,20260816,1174000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1742,OPP-5031,2085,1,,20260829,555000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1743,OPP-5032,2073,2,,20260429,633000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1744,OPP-5033,2023,4,,20260710,1740000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1745,OPP-5036,2075,3,,20260922,124000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1746,OPP-5037,2009,1,,20260804,1957000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1747,OPP-5039,2081,2,,20260501,470000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1748,OPP-5040,2015,1,,20260322,481000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1749,OPP-5041,2065,4,,20260530,1406000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1750,OPP-5043,2003,2,,20260707,532000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1751,OPP-5044,2006,5,,20260114,1476000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1752,OPP-5045,2010,4,,20260823,228000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1753,OPP-5046,2010,3,,20260423,1051000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1754,OPP-5047,2048,2,,20260810,1173000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1755,OPP-5048,2055,5,,20250916,1319000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1756,OPP-5049,2078,2,,20260309,673000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1757,OPP-5052,2020,1,,20260319,600000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1758,OPP-5053,2028,4,,20260420,1252000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1759,OPP-5054,2075,2,,20260615,780000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1760,OPP-5055,2084,1,,20260908,1566000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1761,OPP-5056,2065,1,,20260619,1162000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1762,OPP-5057,2068,3,,20260428,1740000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1763,OPP-5058,2057,1,,20261120,1070000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1764,OPP-5059,2074,2,,20260604,1717000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1765,OPP-5060,2099,2,,20260812,502000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1766,OPP-5062,2053,1,,20261010,1505000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1767,OPP-5064,2030,1,,20261030,1244000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1768,OPP-5066,2075,3,,20260921,1385000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1769,OPP-5067,2037,5,,20260131,538000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1770,OPP-5068,2053,2,,20260426,171000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1771,OPP-5070,2022,2,,20261015,36000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1772,OPP-5071,2071,1,,20260709,1572000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1773,OPP-5072,2005,5,,20250923,263000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1774,OPP-5074,2017,3,,20260929,730000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1775,OPP-5076,2095,2,,20260320,156000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1776,OPP-5078,2062,6,,20251111,1556000,,LATAM,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1777,OPP-5079,2099,5,,20251014,1487000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
1778,OPP-5080,2001,4,,20260513,1839000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1779,OPP-5081,2042,4,,20261015,781000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1780,OPP-5083,2064,2,,20260623,613000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1781,OPP-5084,2068,2,,20261117,1842000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1782,OPP-5085,2050,3,,20260721,666000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1783,OPP-5086,2095,2,,20260509,90000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1784,OPP-5087,2036,6,,20251217,1068000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
845,OPP-3969,2090,3,,20260711,46000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
846,OPP-3970,2074,3,,20260806,778000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
847,OPP-3972,2065,1,,20260816,1022000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
114,OPP-3129,2007,1,,20260313,939000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
115,OPP-3131,2004,3,,20260429,1400000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
116,OPP-3132,2058,2,,20261102,1221000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
117,OPP-3133,2021,1,,20260823,710000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
118,OPP-3134,2050,2,,20260720,61000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
119,OPP-3135,2029,1,,20260614,1760000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
120,OPP-3136,2084,4,,20260610,556000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
121,OPP-3138,2033,4,,20260301,463000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
122,OPP-3139,2049,4,,20260715,872000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
123,OPP-3140,2060,2,,20260704,451000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
124,OPP-3141,2066,2,,20260418,20000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
125,OPP-3142,2088,4,,20260719,616000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
126,OPP-3143,2036,1,,20260329,693000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
127,OPP-3144,2084,4,,20260716,539000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
128,OPP-3145,2067,5,,20251016,312000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
129,OPP-3146,2077,6,,20250912,1654000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
130,OPP-3148,2054,4,,20260726,536000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
131,OPP-3150,2092,3,,20260819,1492000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
132,OPP-3151,2039,2,,20260827,1043000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
133,OPP-3152,2061,1,,20260725,204000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
134,OPP-3153,2088,1,,20260529,1944000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
135,OPP-3154,2029,2,,20260618,732000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
136,OPP-3155,2043,6,,20251214,1619000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
137,OPP-3157,2025,3,,20260402,972000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
138,OPP-3158,2039,3,,20260908,1090000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
139,OPP-3160,2041,2,,20261017,298000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
140,OPP-3161,2043,5,,20250918,1003000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
141,OPP-3162,2008,4,,20260804,1304000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
142,OPP-3163,2098,1,,20260715,433000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
143,OPP-3164,2021,6,,20260123,1570000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
144,OPP-3165,2056,3,,20260502,1263000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
145,OPP-3166,2062,4,,20260919,883000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
146,OPP-3168,2042,6,,20250901,1831000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
147,OPP-3169,2001,6,,20250902,1390000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
148,OPP-3170,2045,4,,20260620,1425000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
149,OPP-3171,2065,2,,20260418,790000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
150,OPP-3172,2006,4,,20260521,138000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
151,OPP-3173,2067,2,,20261016,1495000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
152,OPP-3174,2088,4,,20261005,1823000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
153,OPP-3175,2097,1,,20261102,740000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
154,OPP-3176,2030,1,,20260919,44000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
155,OPP-3177,2003,2,,20260613,1508000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
156,OPP-3178,2092,4,,20260429,755000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
157,OPP-3179,2082,4,,20260905,1800000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
158,OPP-3180,2014,2,,20260321,1360000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
159,OPP-3181,2015,4,,20260321,1417000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
160,OPP-3183,2089,2,,20260514,425000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
161,OPP-3184,2085,5,,20251114,866000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
162,OPP-3185,2014,1,,20260506,862000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
163,OPP-3186,2014,3,,20260719,238000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
164,OPP-3187,2034,3,,20260607,1598000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
165,OPP-3188,2053,3,,20260827,1445000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
166,OPP-3189,2064,2,,20260317,1127000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
167,OPP-3190,2001,2,,20260813,485000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
168,OPP-3191,2074,1,,20260422,1715000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
169,OPP-3192,2012,5,,20251006,1949000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
170,OPP-3193,2033,6,,20250923,1857000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
171,OPP-3194,2034,4,,20261016,611000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
172,OPP-3196,2087,1,,20260828,1646000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
173,OPP-3197,2098,2,,20260425,199000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
174,OPP-3198,2083,1,,20260506,1363000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
175,OPP-3199,2057,1,,20260827,1836000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
176,OPP-3200,2044,4,,20260413,768000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
177,OPP-3201,2059,1,,20260918,824000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
178,OPP-3202,2054,2,,20261027,1643000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
179,OPP-3203,2090,4,,20260423,276000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1785,OPP-5088,2037,3,,20260416,716000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1786,OPP-5089,2063,1,,20260722,565000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
1787,OPP-5091,2036,4,,20260623,1369000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
638,OPP-3730,2061,1,,20261020,821000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
639,OPP-3731,2088,2,,20260624,782000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
640,OPP-3732,2019,5,,20251228,542000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
641,OPP-3733,2058,3,,20260303,596000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
642,OPP-3735,2084,4,,20261004,1255000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
643,OPP-3736,2013,2,,20260713,551000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
644,OPP-3737,2087,2,,20261019,1588000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
645,OPP-3738,2099,6,,20260217,1210000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
646,OPP-3739,2071,1,,20260528,646000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
647,OPP-3740,2053,1,,20260331,29000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
648,OPP-3741,2029,1,,20261011,724000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
649,OPP-3742,2005,5,,20251101,400000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
650,OPP-3743,2077,1,,20260326,1927000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
651,OPP-3744,2016,4,,20260428,1455000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
652,OPP-3745,2098,1,,20260905,1349000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
653,OPP-3746,2024,4,,20260422,1429000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
654,OPP-3747,2010,2,,20261022,1357000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
655,OPP-3748,2055,4,,20260716,1580000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
656,OPP-3749,2100,5,,20251102,336000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
657,OPP-3750,2050,1,,20260328,788000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
180,OPP-3204,2054,5,,20251008,217000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
181,OPP-3205,2079,4,,20261007,376000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
182,OPP-3207,2063,6,,20251230,1889000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
183,OPP-3208,2009,1,,20261008,99000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
184,OPP-3209,2087,2,,20260303,1447000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
185,OPP-3210,2067,3,,20260817,1068000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
186,OPP-3211,2094,5,,20251217,1360000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
187,OPP-3212,2087,2,,20260821,1364000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
188,OPP-3213,2072,4,,20260512,1723000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
189,OPP-3214,2021,4,,20260302,1322000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
190,OPP-3215,2022,3,,20261105,1785000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
191,OPP-3216,2043,1,,20260808,498000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
192,OPP-3217,2071,2,,20261111,461000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
193,OPP-3218,2031,4,,20260919,1678000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
194,OPP-3219,2074,1,,20261010,1645000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
195,OPP-3221,2052,1,,20260306,215000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
196,OPP-3223,2027,4,,20261112,1156000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
197,OPP-3224,2007,4,,20260818,749000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
198,OPP-3225,2099,2,,20260813,1152000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
199,OPP-3226,2058,4,,20260830,1471000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
200,OPP-3227,2044,1,,20260618,9000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
201,OPP-3229,2018,1,,20260520,1013000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
202,OPP-3230,2079,5,,20250925,525000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
658,OPP-3751,2034,2,,20260707,1962000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
659,OPP-3752,2026,1,,20260401,1012000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
660,OPP-3753,2063,4,,20260527,1326000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
661,OPP-3754,2079,1,,20261003,452000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
662,OPP-3755,2034,4,,20261009,1470000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
663,OPP-3756,2074,1,,20260403,149000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
664,OPP-3757,2064,6,,20251221,43000,,APAC,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
665,OPP-3758,2050,1,,20260316,1366000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
666,OPP-3759,2051,2,,20260812,1857000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
667,OPP-3760,2099,3,,20261115,1454000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
668,OPP-3761,2094,3,,20261006,832000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
669,OPP-3762,2001,6,,20260114,467000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
670,OPP-3765,2044,4,,20260831,1099000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
671,OPP-3766,2026,1,,20260723,1331000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
672,OPP-3767,2025,1,,20260909,1358000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
673,OPP-3768,2089,2,,20260420,1296000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
674,OPP-3771,2009,1,,20261102,801000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
675,OPP-3772,2058,3,,20261107,1098000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
676,OPP-3773,2044,1,,20260817,119000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
677,OPP-3774,2028,5,,20251210,247000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
678,OPP-3775,2075,4,,20260512,1522000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
679,OPP-3776,2019,2,,20260315,1511000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
680,OPP-3777,2080,3,,20261024,1862000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
681,OPP-3778,2023,1,,20260502,34000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
682,OPP-3779,2013,4,,20260801,1685000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
683,OPP-3781,2026,1,,20260617,134000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
684,OPP-3783,2028,5,,20251119,1718000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
685,OPP-3784,2043,6,,20260127,360000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
686,OPP-3785,2097,1,,20260715,294000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
687,OPP-3788,2063,4,,20260516,37000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
688,OPP-3789,2012,1,,20260228,372000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
689,OPP-3790,2099,5,,20251213,1425000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
690,OPP-3791,2082,3,,20260610,298000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
691,OPP-3792,2023,2,,20260923,494000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
692,OPP-3793,2064,4,,20260528,1473000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
693,OPP-3794,2054,4,,20260729,717000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
694,OPP-3795,2068,1,,20260603,245000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
695,OPP-3796,2060,1,,20261111,454000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
696,OPP-3797,2025,6,,20251107,113000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
697,OPP-3798,2023,1,,20261025,1023000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
698,OPP-3799,2047,1,,20260324,1325000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
699,OPP-3800,2043,2,,20261005,519000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
700,OPP-3801,2095,4,,20260319,218000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
701,OPP-3802,2004,1,,20260516,1613000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
702,OPP-3803,2031,3,,20260402,1838000,,NA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
703,OPP-3804,2042,5,,20260127,1192000,,LATAM,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
203,OPP-3231,2051,2,,20260427,1910000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
204,OPP-3232,2044,2,,20260602,1472000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
205,OPP-3233,2082,1,,20260320,1902000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
206,OPP-3234,2085,5,,20251222,941000,,NA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
207,OPP-3235,2068,4,,20261107,13000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
208,OPP-3236,2056,6,,20260117,1920000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
209,OPP-3237,2023,3,,20261112,1604000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
210,OPP-3238,2050,5,,20250930,217000,,EMEA,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
211,OPP-3239,2050,4,,20261110,1810000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
212,OPP-3241,2053,2,,20260504,287000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
213,OPP-3242,2095,4,,20260804,1462000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
214,OPP-3243,2080,3,,20260607,434000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
215,OPP-3244,2087,5,,20260220,712000,,APAC,Y,Y,SALESFORCE,2026-03-19T21:20:08.875862Z,
216,OPP-3245,2089,1,,20261109,1116000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
217,OPP-3246,2046,4,,20260425,1563000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2101,OPP-5470,2070,1,,20260921,100000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2102,OPP-5472,2009,2,,20260413,864000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2103,OPP-5473,2069,1,,20261020,855000,,LATAM,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2104,OPP-5475,2085,3,,20260501,666000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2105,OPP-5476,2064,3,,20260415,983000,,APAC,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2106,OPP-5477,2066,6,,20250930,454000,,EMEA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2107,OPP-5478,2011,1,,20260620,1355000,,EMEA,N,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
2108,OPP-5479,2079,6,,20251210,583000,,NA,Y,N,SALESFORCE,2026-03-19T21:20:08.875862Z,
