B2B_FACT_ID,PARTNER_ID,CONTRACT_ID,OPPORTUNITY_ID,REGION,MARKET_SEGMENT,ACTIVE_FROM,EXPIRES_ON,ANNUAL_CONTRACT_VALUE,PIPELINE_AMOUNT,PIPELINE_STAGE,IS_ACTIVE
1998,978,C-201993,,,SMB,2022-10-13T00:00:00Z,2024-09-02T00:00:00Z,398288.03,,,0
1999,4261,C-201994,,,ENT,2025-05-26T00:00:00Z,2025-12-31T00:00:00Z,2917483.9,,,0
2000,762,C-201995,,,SMB,2023-12-23T00:00:00Z,2025-12-31T00:00:00Z,2511179.67,,,0
2001,2503,C-201996,,,ENT,2025-10-03T00:00:00Z,2025-12-31T00:00:00Z,502562.94,,,0
2002,2092,C-201997,,,SMB,2021-05-12T00:00:00Z,2022-01-14T00:00:00Z,2334249.92,,,0
2003,4083,C-201998,,,ENT,2023-01-22T00:00:00Z,2025-06-08T00:00:00Z,4812739.78,,,0
2004,473,C-201999,,,SMB,2025-10-31T00:00:00Z,2025-12-31T00:00:00Z,21597.33,,,0
2005,3698,C-202000,,,SMB,2024-02-12T00:00:00Z,2025-08-28T00:00:00Z,3808831.08,,,0
2006,4433,C-202001,,,MID,2022-07-23T00:00:00Z,2023-03-24T00:00:00Z,2319962.33,,,0
2007,2116,C-202002,,,SMB,2024-06-27T00:00:00Z,2025-06-03T00:00:00Z,1581010.53,,,0
2008,3504,C-202003,,,SMB,2021-06-02T00:00:00Z,2022-03-13T00:00:00Z,1758167.94,,,0
2009,2756,C-202004,,,SMB,2022-07-16T00:00:00Z,2025-02-24T00:00:00Z,486050.09,,,0
2010,426,C-202005,,,SMB,2023-03-22T00:00:00Z,2025-07-04T00:00:00Z,4967511.13,,,0
2011,2812,C-202006,,,MID,2024-09-23T00:00:00Z,2025-12-31T00:00:00Z,561293.26,,,0
2012,4152,C-202007,,,MID,2023-06-15T00:00:00Z,2025-06-03T00:00:00Z,541422.29,,,0
2013,3218,C-202008,,,SMB,2024-10-06T00:00:00Z,2025-12-31T00:00:00Z,1249378.73,,,0
2014,415,C-202009,,,MID,2022-12-08T00:00:00Z,2023-06-07T00:00:00Z,1858330.57,,,0
2015,1549,C-202010,,,MID,2023-01-23T00:00:00Z,2025-03-01T00:00:00Z,3029179.94,,,0
2016,3397,C-202011,,,SMB,2021-11-13T00:00:00Z,2024-05-06T00:00:00Z,3316020.14,,,0
2017,4217,C-202012,,,ENT,2025-05-02T00:00:00Z,2025-12-31T00:00:00Z,622969.78,,,0
2018,895,C-202013,,,SMB,2023-03-24T00:00:00Z,2024-11-14T00:00:00Z,539369.91,,,0
2019,1227,C-202014,,,SMB,2024-05-20T00:00:00Z,2025-12-31T00:00:00Z,3710934.02,,,0
2020,626,C-202015,,,MID,2022-08-02T00:00:00Z,2024-05-23T00:00:00Z,944534.61,,,0
2021,4622,C-202016,,,SMB,2025-10-16T00:00:00Z,2025-12-31T00:00:00Z,1185852.54,,,0
2022,1748,C-202017,,,MID,2023-11-10T00:00:00Z,2024-12-18T00:00:00Z,2859536.04,,,0
2023,4670,C-202018,,,MID,2024-11-13T00:00:00Z,2025-12-31T00:00:00Z,1426880.43,,,0
2024,549,C-202019,,,SMB,2022-10-27T00:00:00Z,2025-01-10T00:00:00Z,870047.41,,,0
2025,3001,C-202020,,,ENT,2025-01-07T00:00:00Z,2025-12-31T00:00:00Z,1449279.39,,,0
2026,1923,C-202021,,,MID,2025-02-09T00:00:00Z,2025-12-31T00:00:00Z,1529252.5,,,0
2027,3908,C-202022,,,SMB,2025-06-07T00:00:00Z,2025-12-31T00:00:00Z,1759721.43,,,0
2028,4386,C-202023,,,ENT,2025-07-14T00:00:00Z,2025-12-31T00:00:00Z,3691509.43,,,0
2029,4446,C-202024,,,ENT,2025-09-09T00:00:00Z,2025-12-31T00:00:00Z,1748701.23,,,0
2030,670,C-202025,,,SMB,2022-03-23T00:00:00Z,2023-02-20T00:00:00Z,3114055.74,,,0
2031,2762,C-202026,,,ENT,2022-06-14T00:00:00Z,2023-11-07T00:00:00Z,2399008.83,,,0
2032,1080,C-202027,,,ENT,2022-07-12T00:00:00Z,2024-11-19T00:00:00Z,1080793.37,,,0
2033,297,C-202028,,,MID,2024-04-13T00:00:00Z,2025-12-31T00:00:00Z,4798378.33,,,0
2034,4369,C-202029,,,SMB,2024-01-24T00:00:00Z,2025-12-31T00:00:00Z,2310521.79,,,0
2035,1123,C-202030,,,MID,2023-04-17T00:00:00Z,2025-09-25T00:00:00Z,4480591.53,,,0
2036,51,C-202031,,,SMB,2024-02-14T00:00:00Z,2025-12-31T00:00:00Z,3265756.51,,,0
2037,2182,C-202032,,,SMB,2025-09-08T00:00:00Z,2025-12-31T00:00:00Z,463091.09,,,0
2038,3887,C-202033,,,SMB,2021-06-23T00:00:00Z,2023-12-18T00:00:00Z,3056104.82,,,0
2039,862,C-202034,,,MID,2025-04-18T00:00:00Z,2025-12-31T00:00:00Z,2410331.47,,,0
2040,3590,C-202035,,,SMB,2024-01-28T00:00:00Z,2024-11-07T00:00:00Z,4105625.98,,,0
2041,3725,C-202036,,,SMB,2024-06-28T00:00:00Z,2025-12-31T00:00:00Z,2461581.39,,,0
2042,406,C-202037,,,SMB,2025-09-19T00:00:00Z,2025-12-31T00:00:00Z,108183.75,,,0
2043,1095,C-202038,,,SMB,2021-06-30T00:00:00Z,2024-02-23T00:00:00Z,399692.25,,,0
2044,1679,C-202039,,,SMB,2022-01-30T00:00:00Z,2022-11-28T00:00:00Z,4610069.76,,,0
2045,35,C-202040,,,SMB,2023-05-24T00:00:00Z,2024-10-08T00:00:00Z,1290696.55,,,0
2046,1279,C-202041,,,SMB,2022-05-11T00:00:00Z,2025-04-27T00:00:00Z,323886.93,,,0
2047,3046,C-202042,,,ENT,2025-07-29T00:00:00Z,2025-12-31T00:00:00Z,3010082.82,,,0
2048,1834,C-202043,,,ENT,2023-10-30T00:00:00Z,2025-12-31T00:00:00Z,996072.53,,,0
2049,3626,C-202044,,,PUBLIC,2021-01-28T00:00:00Z,2023-03-03T00:00:00Z,4119682.24,,,0
2050,2843,C-202045,,,SMB,2021-10-17T00:00:00Z,2022-05-24T00:00:00Z,3256286.69,,,0
2051,822,C-202046,,,ENT,2023-09-08T00:00:00Z,2025-07-26T00:00:00Z,3833766.43,,,0
2052,1988,C-202047,,,SMB,2022-01-28T00:00:00Z,2024-08-20T00:00:00Z,4635086.23,,,0
2053,3497,C-202048,,,SMB,2022-02-24T00:00:00Z,2023-03-11T00:00:00Z,2734828.4,,,0
2054,302,C-202049,,,MID,2024-03-25T00:00:00Z,2025-05-06T00:00:00Z,4953489.46,,,0
2055,835,C-202050,,,SMB,2021-01-23T00:00:00Z,2021-09-03T00:00:00Z,1205953.93,,,0
2056,598,C-202051,,,PUBLIC,2022-11-10T00:00:00Z,2025-07-01T00:00:00Z,1642600.42,,,0
2057,2046,C-202052,,,MID,2023-08-27T00:00:00Z,2025-11-12T00:00:00Z,146204.12,,,0
2058,3901,C-202053,,,ENT,2024-11-18T00:00:00Z,2025-08-09T00:00:00Z,2675644.17,,,0
2059,1356,C-202054,,,SMB,2024-10-18T00:00:00Z,2025-12-31T00:00:00Z,920733.81,,,0
2060,3527,C-202055,,,SMB,2022-09-01T00:00:00Z,2025-08-18T00:00:00Z,1145793.06,,,0
2061,4324,C-202056,,,SMB,2023-02-06T00:00:00Z,2024-11-06T00:00:00Z,2514139.33,,,0
2062,2074,C-202057,,,MID,2025-05-29T00:00:00Z,2025-12-31T00:00:00Z,2984366.45,,,0
2063,3126,C-202058,,,SMB,2021-11-22T00:00:00Z,2023-09-12T00:00:00Z,1064482.55,,,0
2064,679,C-202059,,,SMB,2021-11-25T00:00:00Z,2022-12-02T00:00:00Z,4785655.12,,,0
2065,1773,C-202060,,,SMB,2022-09-30T00:00:00Z,2024-09-14T00:00:00Z,2836410.27,,,0
2066,3795,C-202061,,,PUBLIC,2025-03-13T00:00:00Z,2025-12-31T00:00:00Z,3043059.7,,,0
2067,263,C-202062,,,SMB,2023-12-24T00:00:00Z,2025-12-31T00:00:00Z,3701858.6,,,0
2068,1860,C-202063,,,SMB,2021-12-22T00:00:00Z,2023-06-02T00:00:00Z,916934.84,,,0
2069,1576,C-202064,,,SMB,2025-02-22T00:00:00Z,2025-12-31T00:00:00Z,916333.87,,,0
2070,4463,C-202065,,,SMB,2021-06-26T00:00:00Z,2022-01-16T00:00:00Z,1053268.71,,,0
2071,1153,C-202066,,,SMB,2021-03-07T00:00:00Z,2022-10-26T00:00:00Z,3005270.9,,,0
2072,3990,C-202067,,,SMB,2023-01-10T00:00:00Z,2023-08-02T00:00:00Z,3979203.61,,,0
2073,27,C-202068,,,SMB,2025-12-28T00:00:00Z,2025-12-31T00:00:00Z,1771459.71,,,0
2074,1187,C-202069,,,PUBLIC,2025-12-15T00:00:00Z,2025-12-31T00:00:00Z,1821001.06,,,0
2075,4096,C-202070,,,SMB,2021-07-19T00:00:00Z,2022-05-04T00:00:00Z,4101542.87,,,0
2076,4143,C-202071,,,SMB,2025-05-10T00:00:00Z,2025-12-31T00:00:00Z,4352948.59,,,0
2077,1208,C-202072,,,PUBLIC,2021-08-18T00:00:00Z,2022-06-23T00:00:00Z,3978650.34,,,0
2078,4809,C-202073,,,ENT,2021-04-21T00:00:00Z,2022-11-22T00:00:00Z,60723.92,,,0
2079,4701,C-202074,,,MID,2025-05-13T00:00:00Z,2025-12-31T00:00:00Z,1329363.11,,,0
2080,731,C-202075,,,SMB,2024-12-04T00:00:00Z,2025-12-31T00:00:00Z,1104134.67,,,0
2081,309,C-202076,,,MID,2022-01-01T00:00:00Z,2024-04-16T00:00:00Z,4777791.74,,,0
2082,1518,C-202077,,,MID,2022-07-04T00:00:00Z,2025-03-06T00:00:00Z,115172.49,,,0
2083,729,C-202078,,,ENT,2024-09-02T00:00:00Z,2025-12-31T00:00:00Z,4683041.75,,,0
2084,4609,C-202079,,,SMB,2025-08-03T00:00:00Z,2025-12-31T00:00:00Z,1904556.62,,,0
2085,4759,C-202080,,,MID,2022-08-01T00:00:00Z,2025-02-27T00:00:00Z,1965212.42,,,0
2086,3513,C-202081,,,SMB,2022-06-02T00:00:00Z,2023-01-27T00:00:00Z,1119161.85,,,0
2087,4901,C-202082,,,ENT,2025-11-06T00:00:00Z,2025-12-31T00:00:00Z,1330103.06,,,0
2088,27,C-202083,,,SMB,2021-03-04T00:00:00Z,2022-06-20T00:00:00Z,2064662.92,,,0
2089,4516,C-202084,,,SMB,2024-02-23T00:00:00Z,2025-10-09T00:00:00Z,2806064.86,,,0
2090,2566,C-202085,,,ENT,2023-03-29T00:00:00Z,2025-11-28T00:00:00Z,3281179.11,,,0
2091,2832,C-202086,,,MID,2021-10-30T00:00:00Z,2023-01-12T00:00:00Z,4794010.63,,,0
2092,754,C-202087,,,PUBLIC,2021-03-06T00:00:00Z,2023-07-13T00:00:00Z,2483389.81,,,0
2093,2976,C-202088,,,SMB,2021-06-04T00:00:00Z,2023-12-01T00:00:00Z,1694188.2,,,0
2094,3138,C-202089,,,SMB,2022-06-13T00:00:00Z,2023-07-09T00:00:00Z,4625405.16,,,0
2095,3125,C-202090,,,MID,2025-07-12T00:00:00Z,2025-12-31T00:00:00Z,3517160.39,,,0
2096,3678,C-202091,,,PUBLIC,2024-04-16T00:00:00Z,2025-12-05T00:00:00Z,3991589.34,,,0
2097,593,C-202092,,,PUBLIC,2024-03-01T00:00:00Z,2024-09-25T00:00:00Z,2276854.74,,,0
2098,2410,C-202093,,,SMB,2022-08-13T00:00:00Z,2025-05-19T00:00:00Z,3904547.54,,,0
2099,3157,C-202094,,,SMB,2024-12-13T00:00:00Z,2025-12-31T00:00:00Z,68503.6,,,0
2100,2821,C-202095,,,SMB,2021-07-14T00:00:00Z,2024-04-11T00:00:00Z,517908.95,,,0
2101,286,C-202096,,,SMB,2025-08-27T00:00:00Z,2025-12-31T00:00:00Z,458304.49,,,0
2102,2434,C-202097,,,SMB,2022-08-25T00:00:00Z,2024-02-03T00:00:00Z,1393095.85,,,0
2103,3017,C-202098,,,SMB,2021-02-13T00:00:00Z,2021-12-25T00:00:00Z,237411.8,,,0
2104,1885,C-202099,,,SMB,2021-12-10T00:00:00Z,2023-10-14T00:00:00Z,4987443.57,,,0
2105,4119,C-202100,,,MID,2023-05-21T00:00:00Z,2025-12-27T00:00:00Z,1000560.23,,,0
2106,4071,C-202101,,,SMB,2025-07-10T00:00:00Z,2025-12-31T00:00:00Z,1164561.75,,,0
2107,1444,C-202102,,,MID,2025-01-31T00:00:00Z,2025-12-31T00:00:00Z,711979.21,,,0
2108,1377,C-202103,,,SMB,2023-03-29T00:00:00Z,2025-02-15T00:00:00Z,4952994.16,,,0
2109,3907,C-202104,,,SMB,2022-07-05T00:00:00Z,2024-07-05T00:00:00Z,1473705.5,,,0
2110,709,C-202105,,,SMB,2024-09-30T00:00:00Z,2025-12-31T00:00:00Z,4844079.22,,,0
2111,4213,C-202106,,,MID,2025-07-26T00:00:00Z,2025-12-31T00:00:00Z,4958988.39,,,0
2112,4295,C-202107,,,SMB,2022-12-11T00:00:00Z,2024-01-27T00:00:00Z,2780014.41,,,0
2113,4964,C-202108,,,SMB,2023-03-13T00:00:00Z,2025-06-05T00:00:00Z,3448778.85,,,0
2114,2297,C-202109,,,MID,2025-04-09T00:00:00Z,2025-12-31T00:00:00Z,2968849.92,,,0
2115,3278,C-202110,,,SMB,2023-04-11T00:00:00Z,2025-05-30T00:00:00Z,4200244.05,,,0
2116,168,C-202111,,,ENT,2021-03-11T00:00:00Z,2023-08-10T00:00:00Z,756390.77,,,0
2117,2419,C-202112,,,MID,2025-11-29T00:00:00Z,2025-12-31T00:00:00Z,1461045.7,,,0
2118,3015,C-202113,,,PUBLIC,2023-10-16T00:00:00Z,2025-09-26T00:00:00Z,2444636.82,,,0
2119,4330,C-202114,,,SMB,2022-08-14T00:00:00Z,2023-06-11T00:00:00Z,3340604.53,,,0
2120,2622,C-202115,,,SMB,2025-06-08T00:00:00Z,2025-12-31T00:00:00Z,1662336.87,,,0
2121,1974,C-202116,,,MID,2025-12-04T00:00:00Z,2025-12-31T00:00:00Z,3433834.38,,,0
2122,1050,C-202117,,,SMB,2025-01-09T00:00:00Z,2025-10-12T00:00:00Z,980486.94,,,0
2123,3847,C-202118,,,MID,2025-01-09T00:00:00Z,2025-12-31T00:00:00Z,4553111.95,,,0
2124,2484,C-202119,,,SMB,2022-04-23T00:00:00Z,2024-02-27T00:00:00Z,4590180.3,,,0
2125,839,C-202120,,,SMB,2025-03-05T00:00:00Z,2025-12-31T00:00:00Z,3273554.8,,,0
2126,4507,C-202121,,,SMB,2021-02-23T00:00:00Z,2023-09-30T00:00:00Z,4896609.31,,,0
2127,1943,C-202122,,,SMB,2022-12-10T00:00:00Z,2024-11-09T00:00:00Z,1400820.61,,,0
2128,1318,C-202123,,,MID,2024-06-01T00:00:00Z,2025-12-31T00:00:00Z,311160.6,,,0
2129,132,C-202124,,,MID,2023-06-14T00:00:00Z,2025-10-16T00:00:00Z,3544366.71,,,0
2130,826,C-202125,,,MID,2023-05-16T00:00:00Z,2025-09-20T00:00:00Z,4995308.72,,,0
2131,475,C-202126,,,SMB,2024-06-26T00:00:00Z,2025-12-31T00:00:00Z,2460443.72,,,0
2132,2458,C-202127,,,SMB,2021-12-11T00:00:00Z,2024-05-04T00:00:00Z,4567435.12,,,0
2133,3845,C-202128,,,ENT,2024-02-03T00:00:00Z,2024-10-31T00:00:00Z,1348300.77,,,0
2134,3195,C-202129,,,SMB,2021-06-02T00:00:00Z,2023-05-14T00:00:00Z,4236407.1,,,0
2135,3705,C-202130,,,SMB,2025-05-29T00:00:00Z,2025-12-31T00:00:00Z,1067037.11,,,0
2136,4832,C-202131,,,SMB,2022-11-26T00:00:00Z,2024-06-24T00:00:00Z,4148362.03,,,0
2137,891,C-202132,,,SMB,2023-06-09T00:00:00Z,2025-05-11T00:00:00Z,2493931.99,,,0
2138,3197,C-202133,,,SMB,2024-02-10T00:00:00Z,2025-03-28T00:00:00Z,1068850.97,,,0
2139,684,C-202134,,,SMB,2025-01-17T00:00:00Z,2025-12-31T00:00:00Z,2399309.32,,,0
2140,1636,C-202135,,,SMB,2023-03-23T00:00:00Z,2024-01-21T00:00:00Z,4941934.26,,,0
2141,385,C-202136,,,SMB,2024-05-31T00:00:00Z,2025-12-31T00:00:00Z,2608771.57,,,0
2142,2337,C-202137,,,SMB,2023-07-27T00:00:00Z,2024-09-04T00:00:00Z,4153362.11,,,0
2143,4150,C-202138,,,SMB,2025-04-29T00:00:00Z,2025-12-31T00:00:00Z,1813975.86,,,0
2144,733,C-202139,,,SMB,2025-02-18T00:00:00Z,2025-12-31T00:00:00Z,2748998.89,,,0
2145,122,C-202140,,,SMB,2023-04-20T00:00:00Z,2025-12-09T00:00:00Z,4145412.6,,,0
2146,2023,C-202141,,,SMB,2021-02-19T00:00:00Z,2023-08-08T00:00:00Z,3245607.08,,,0
2147,4787,C-202142,,,MID,2023-04-28T00:00:00Z,2025-02-28T00:00:00Z,1875372.15,,,0
2148,4603,C-202143,,,MID,2024-10-24T00:00:00Z,2025-12-31T00:00:00Z,4491960.7,,,0
2149,543,C-202144,,,SMB,2024-02-06T00:00:00Z,2025-06-30T00:00:00Z,2057074,,,0
2150,4005,C-202145,,,SMB,2025-05-19T00:00:00Z,2025-12-31T00:00:00Z,1033053.86,,,0
2151,647,C-202146,,,SMB,2024-07-06T00:00:00Z,2025-12-31T00:00:00Z,840871.38,,,0
2152,4116,C-202147,,,SMB,2024-12-17T00:00:00Z,2025-12-31T00:00:00Z,3462937.16,,,0
2153,107,C-202148,,,MID,2021-06-01T00:00:00Z,2022-08-02T00:00:00Z,1348922.98,,,0
2154,752,C-202149,,,SMB,2023-11-05T00:00:00Z,2024-07-27T00:00:00Z,4250276.35,,,0
2155,779,C-202150,,,SMB,2022-08-30T00:00:00Z,2024-04-11T00:00:00Z,2271690.73,,,0
2156,580,C-202151,,,MID,2025-07-08T00:00:00Z,2025-12-31T00:00:00Z,1231868.47,,,0
2157,4743,C-202152,,,SMB,2024-05-28T00:00:00Z,2025-12-31T00:00:00Z,3433212.43,,,0
2158,422,C-202153,,,MID,2024-01-19T00:00:00Z,2025-12-31T00:00:00Z,1319522.39,,,0
2159,3674,C-202154,,,PUBLIC,2021-11-15T00:00:00Z,2023-01-24T00:00:00Z,3143138.67,,,0
2160,959,C-202155,,,SMB,2024-04-12T00:00:00Z,2025-03-08T00:00:00Z,3013084.51,,,0
2161,1819,C-202156,,,ENT,2024-01-25T00:00:00Z,2025-12-31T00:00:00Z,933511.8,,,0
2162,2279,C-202157,,,SMB,2022-05-06T00:00:00Z,2024-09-21T00:00:00Z,4770979.18,,,0
2163,4182,C-202158,,,SMB,2021-03-05T00:00:00Z,2023-06-27T00:00:00Z,1751000.13,,,0
2164,3615,C-202159,,,MID,2021-12-19T00:00:00Z,2024-06-06T00:00:00Z,4169388.53,,,0
2165,3582,C-202160,,,SMB,2023-04-16T00:00:00Z,2025-11-15T00:00:00Z,3392445.09,,,0
2166,3099,C-202161,,,SMB,2022-04-23T00:00:00Z,2024-11-26T00:00:00Z,2959760.6,,,0
2167,3433,C-202162,,,SMB,2025-04-05T00:00:00Z,2025-12-31T00:00:00Z,2389244.87,,,0
2168,411,C-202163,,,ENT,2024-11-14T00:00:00Z,2025-10-08T00:00:00Z,2193593.84,,,0
2169,4704,C-202164,,,SMB,2021-05-15T00:00:00Z,2022-11-15T00:00:00Z,2051022.37,,,0
2170,3918,C-202165,,,SMB,2021-03-02T00:00:00Z,2023-08-13T00:00:00Z,4447548.29,,,0
2171,1001,C-202166,,,SMB,2024-11-25T00:00:00Z,2025-12-31T00:00:00Z,3874203.87,,,0
2172,3154,C-202167,,,SMB,2021-09-14T00:00:00Z,2022-09-10T00:00:00Z,1682381.86,,,0
2173,1530,C-202168,,,SMB,2024-11-05T00:00:00Z,2025-08-03T00:00:00Z,178092.48,,,0
2174,1110,C-202169,,,SMB,2024-02-12T00:00:00Z,2024-09-17T00:00:00Z,422218.99,,,0
2175,502,C-202170,,,SMB,2025-05-17T00:00:00Z,2025-12-31T00:00:00Z,3849377.69,,,0
2176,3194,C-202171,,,ENT,2023-11-23T00:00:00Z,2025-04-19T00:00:00Z,3738975.54,,,0
2177,4286,C-202172,,,MID,2023-12-07T00:00:00Z,2025-08-19T00:00:00Z,1915567.45,,,0
2178,1399,C-202173,,,MID,2025-10-21T00:00:00Z,2025-12-31T00:00:00Z,2267034.33,,,0
2179,4675,C-202174,,,ENT,2022-03-27T00:00:00Z,2024-02-29T00:00:00Z,3690071.28,,,0
2180,49,C-202175,,,ENT,2021-01-01T00:00:00Z,2022-09-13T00:00:00Z,3145279.67,,,0
2181,369,C-202176,,,SMB,2022-03-08T00:00:00Z,2022-10-12T00:00:00Z,3674526.66,,,0
2182,1440,C-202177,,,SMB,2024-06-03T00:00:00Z,2025-06-08T00:00:00Z,4369520.81,,,0
2183,1095,C-202178,,,SMB,2024-11-11T00:00:00Z,2025-12-31T00:00:00Z,2033972.03,,,0
2184,4231,C-202179,,,SMB,2023-03-13T00:00:00Z,2024-07-23T00:00:00Z,1884841.07,,,0
2185,4950,C-202180,,,SMB,2022-02-08T00:00:00Z,2022-12-30T00:00:00Z,2329884.3,,,0
2186,4773,C-202181,,,MID,2024-11-12T00:00:00Z,2025-12-31T00:00:00Z,3757486.62,,,0
2187,1856,C-202182,,,MID,2022-04-03T00:00:00Z,2024-05-13T00:00:00Z,274003.71,,,0
2188,2657,C-202183,,,PUBLIC,2024-07-20T00:00:00Z,2025-03-17T00:00:00Z,1743823.07,,,0
2189,3497,C-202184,,,SMB,2022-10-20T00:00:00Z,2024-08-03T00:00:00Z,3801495.74,,,0
2190,2834,C-202185,,,SMB,2025-05-05T00:00:00Z,2025-12-31T00:00:00Z,1043313.59,,,0
2191,332,C-202186,,,SMB,2021-03-03T00:00:00Z,2023-10-22T00:00:00Z,2123411.82,,,0
2192,3445,C-202187,,,SMB,2023-06-19T00:00:00Z,2024-06-27T00:00:00Z,4265965.65,,,0
2193,879,C-202188,,,MID,2022-05-19T00:00:00Z,2024-05-07T00:00:00Z,966640.42,,,0
2194,4725,C-202189,,,ENT,2021-05-13T00:00:00Z,2023-11-06T00:00:00Z,1307709.92,,,0
2195,2779,C-202190,,,SMB,2023-05-01T00:00:00Z,2025-02-23T00:00:00Z,1345527.17,,,0
2196,654,C-202191,,,MID,2022-11-08T00:00:00Z,2025-01-22T00:00:00Z,4851234.31,,,0
2197,714,C-202192,,,SMB,2025-12-21T00:00:00Z,2025-12-31T00:00:00Z,4804012.53,,,0
2198,237,C-202193,,,SMB,2021-08-12T00:00:00Z,2022-02-12T00:00:00Z,3209182.4,,,0
2199,2653,C-202194,,,SMB,2025-01-27T00:00:00Z,2025-12-31T00:00:00Z,4145046.52,,,0
2200,2074,C-202195,,,MID,2021-02-25T00:00:00Z,2023-01-29T00:00:00Z,2803113.91,,,0
2201,4302,C-202196,,,MID,2024-10-25T00:00:00Z,2025-12-31T00:00:00Z,4464883.46,,,0
2202,2396,C-202197,,,MID,2024-10-17T00:00:00Z,2025-08-28T00:00:00Z,897248.66,,,0
2203,69,C-202198,,,ENT,2021-04-04T00:00:00Z,2022-12-23T00:00:00Z,3035898.58,,,0
2204,1830,C-202199,,,SMB,2022-07-26T00:00:00Z,2023-09-30T00:00:00Z,2002077.77,,,0
2205,4806,C-202200,,,MID,2023-02-23T00:00:00Z,2024-01-02T00:00:00Z,3833348.45,,,0
2206,3735,C-202201,,,SMB,2023-04-12T00:00:00Z,2023-10-12T00:00:00Z,2942709.55,,,0
2207,4296,C-202202,,,MID,2021-03-26T00:00:00Z,2023-01-03T00:00:00Z,4010486.7,,,0
2208,496,C-202203,,,SMB,2022-03-09T00:00:00Z,2024-02-06T00:00:00Z,2817565.93,,,0
2209,2745,C-202204,,,SMB,2022-05-19T00:00:00Z,2023-11-07T00:00:00Z,1423921.04,,,0
2210,4320,C-202205,,,ENT,2021-02-17T00:00:00Z,2022-09-28T00:00:00Z,2150060.93,,,0
2211,2017,C-202206,,,SMB,2024-10-29T00:00:00Z,2025-12-31T00:00:00Z,1777907.23,,,0
2212,2258,C-202207,,,SMB,2024-01-07T00:00:00Z,2025-08-18T00:00:00Z,1094472.87,,,0
2213,4666,C-202208,,,ENT,2021-04-05T00:00:00Z,2022-07-21T00:00:00Z,1931493.77,,,0
2214,4387,C-202209,,,MID,2022-07-22T00:00:00Z,2023-03-06T00:00:00Z,1649413.18,,,0
2215,998,C-202210,,,MID,2023-01-28T00:00:00Z,2025-07-17T00:00:00Z,3650793.97,,,0
2216,2818,C-202211,,,PUBLIC,2023-05-01T00:00:00Z,2024-05-17T00:00:00Z,3521371.1,,,0
2217,2845,C-202212,,,ENT,2025-04-30T00:00:00Z,2025-12-31T00:00:00Z,1989026.4,,,0
2218,896,C-202213,,,SMB,2025-12-13T00:00:00Z,2025-12-31T00:00:00Z,2167365.99,,,0
2219,4549,C-202214,,,SMB,2025-09-20T00:00:00Z,2025-12-31T00:00:00Z,4864002.36,,,0
2220,863,C-202215,,,MID,2025-09-14T00:00:00Z,2025-12-31T00:00:00Z,2103175.92,,,0
2221,3965,C-202216,,,MID,2022-05-14T00:00:00Z,2024-02-27T00:00:00Z,3354520.23,,,0
2222,1360,C-202217,,,SMB,2022-11-22T00:00:00Z,2025-03-07T00:00:00Z,1990582.47,,,0
2223,4755,C-202218,,,SMB,2025-01-23T00:00:00Z,2025-10-02T00:00:00Z,4138912.42,,,0
2224,1324,C-202219,,,SMB,2024-05-14T00:00:00Z,2025-06-29T00:00:00Z,3123746.22,,,0
2225,2991,C-202220,,,SMB,2024-05-22T00:00:00Z,2025-12-31T00:00:00Z,1421349.78,,,0
2226,629,C-202221,,,MID,2023-02-20T00:00:00Z,2023-12-25T00:00:00Z,4323664.48,,,0
2227,2020,C-202222,,,SMB,2023-07-04T00:00:00Z,2025-12-31T00:00:00Z,3913128.13,,,0
2228,809,C-202223,,,ENT,2024-08-31T00:00:00Z,2025-12-31T00:00:00Z,1210804.81,,,0
2229,4721,C-202224,,,SMB,2023-12-27T00:00:00Z,2024-11-19T00:00:00Z,4254663.01,,,0
2230,1640,C-202225,,,ENT,2022-11-28T00:00:00Z,2025-04-06T00:00:00Z,4843375.64,,,0
2231,2200,C-202226,,,SMB,2023-12-22T00:00:00Z,2024-06-20T00:00:00Z,3213901.95,,,0
2232,1856,C-202227,,,MID,2024-07-28T00:00:00Z,2025-12-31T00:00:00Z,4777420,,,0
2233,883,C-202228,,,SMB,2024-03-21T00:00:00Z,2025-12-31T00:00:00Z,1420158.14,,,0
2234,3972,C-202229,,,ENT,2021-03-12T00:00:00Z,2023-04-07T00:00:00Z,4774131.02,,,0
2235,1156,C-202230,,,SMB,2021-09-05T00:00:00Z,2024-04-06T00:00:00Z,4974756.72,,,0
2236,2909,C-202231,,,SMB,2022-08-21T00:00:00Z,2023-07-13T00:00:00Z,2432032.16,,,0
2237,717,C-202232,,,SMB,2021-05-06T00:00:00Z,2022-11-26T00:00:00Z,2807058.3,,,0
2238,1889,C-202233,,,SMB,2021-11-11T00:00:00Z,2022-09-02T00:00:00Z,3608809.84,,,0
2239,491,C-202234,,,SMB,2023-11-01T00:00:00Z,2025-12-31T00:00:00Z,298012.76,,,0
2240,200,C-202235,,,SMB,2023-07-26T00:00:00Z,2024-08-03T00:00:00Z,1791856.11,,,0
2241,1549,C-202236,,,MID,2025-10-28T00:00:00Z,2025-12-31T00:00:00Z,1533374.9,,,0
2242,4369,C-202237,,,SMB,2025-09-02T00:00:00Z,2025-12-31T00:00:00Z,753317.15,,,0
